epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
42,217.486,0.54177,0.53485,0.99705,0.86828,0.95827,0.96073,0.86503,0.52041,0.58229,0.92216,0.000540037,0.000540037,0.000540037
43,222.546,0.52626,0.54537,0.98766,0.95105,0.92722,0.96601,0.86969,0.51733,0.56507,0.92887,0.000531038,0.000531038,0.000531038
44,227.583,0.53584,0.54486,0.97817,0.96556,0.96314,0.98535,0.90051,0.47759,0.45682,0.89745,0.000522039,0.000522039,0.000522039
45,232.598,0.53105,0.5067,0.97294,0.9713,0.95782,0.9817,0.89256,0.50255,0.44978,0.90792,0.00051304,0.00051304,0.00051304
46,237.621,0.53349,0.53615,0.9878,0.96408,0.948,0.97448,0.89274,0.49029,0.44854,0.91945,0.00050404,0.00050404,0.00050404
47,242.636,0.52891,0.49983,0.99353,0.98426,0.96059,0.98069,0.89373,0.48357,0.43927,0.90374,0.000495041,0.000495041,0.000495041
48,247.667,0.53097,0.47908,0.98005,0.97125,0.96098,0.98192,0.89501,0.4827,0.42154,0.91193,0.000486042,0.000486042,0.000486042
49,252.728,0.53618,0.47312,0.97822,0.96467,0.9495,0.9829,0.90085,0.47049,0.45482,0.89998,0.000477043,0.000477043,0.000477043
50,257.828,0.52827,0.49401,0.98168,0.97391,0.97078,0.97971,0.90061,0.46642,0.41269,0.90108,0.000468044,0.000468044,0.000468044
51,262.915,0.5154,0.48362,0.97277,0.9765,0.96163,0.97687,0.9084,0.46218,0.41444,0.89786,0.000459045,0.000459045,0.000459045
52,268,0.52246,0.48002,0.97994,0.98572,0.97279,0.98337,0.90539,0.48005,0.41666,0.90017,0.000450046,0.000450046,0.000450046
53,273.11,0.51025,0.46821,0.97101,0.98568,0.97677,0.98039,0.90638,0.47165,0.40514,0.89466,0.000441047,0.000441047,0.000441047
54,278.502,0.50432,0.47905,0.96147,0.97534,0.96621,0.97909,0.90094,0.47272,0.41878,0.89055,0.000432048,0.000432048,0.000432048
55,283.818,0.50569,0.45428,0.97033,0.94196,0.96512,0.97011,0.89271,0.48055,0.48863,0.90259,0.000423049,0.000423049,0.000423049
56,289.25,0.48445,0.43303,0.96163,0.97872,0.96922,0.98181,0.90124,0.48355,0.41366,0.9054,0.000414049,0.000414049,0.000414049
57,294.344,0.49473,0.45896,0.97445,0.96348,0.9682,0.97804,0.89707,0.50921,0.44319,0.93092,0.00040505,0.00040505,0.00040505
58,299.466,0.4868,0.44547,0.96201,0.95075,0.95819,0.97315,0.89153,0.49173,0.426,0.91975,0.000396051,0.000396051,0.000396051
59,304.445,0.49953,0.46002,0.98904,0.97263,0.97385,0.9854,0.89844,0.48053,0.38836,0.89742,0.000387052,0.000387052,0.000387052
60,309.575,0.48218,0.44614,0.96542,0.96286,0.96406,0.98022,0.89677,0.47328,0.41042,0.8883,0.000378053,0.000378053,0.000378053
61,314.56,0.49291,0.47189,0.96852,0.9675,0.96402,0.98,0.89331,0.47772,0.40979,0.89517,0.000369054,0.000369054,0.000369054
62,319.493,0.46264,0.43931,0.96143,0.96595,0.97343,0.97892,0.89761,0.48635,0.39119,0.90056,0.000360055,0.000360055,0.000360055
63,324.427,0.47594,0.43144,0.96396,0.98435,0.96854,0.98303,0.90693,0.46137,0.37551,0.88609,0.000351056,0.000351056,0.000351056
64,329.53,0.47647,0.42374,0.9678,0.9837,0.9743,0.98404,0.90454,0.45776,0.36372,0.88757,0.000342057,0.000342057,0.000342057
65,334.516,0.46798,0.4279,0.95592,0.97702,0.97269,0.9847,0.90883,0.45211,0.36839,0.88704,0.000333058,0.000333058,0.000333058
66,339.605,0.44357,0.4006,0.95987,0.9735,0.97436,0.98313,0.90082,0.47667,0.38183,0.89927,0.000324058,0.000324058,0.000324058
67,344.701,0.45229,0.39046,0.95111,0.98361,0.95859,0.98257,0.9002,0.48392,0.38161,0.89591,0.000315059,0.000315059,0.000315059
68,349.82,0.4592,0.39897,0.95015,0.97374,0.97479,0.98229,0.90037,0.46591,0.37247,0.89032,0.00030606,0.00030606,0.00030606
69,354.834,0.47541,0.42003,0.95702,0.98149,0.97718,0.98386,0.91018,0.44742,0.35722,0.8734,0.000297061,0.000297061,0.000297061
70,359.976,0.45817,0.39775,0.9513,0.98163,0.97184,0.98462,0.91669,0.43423,0.34205,0.87113,0.000288062,0.000288062,0.000288062
71,365.095,0.45294,0.39152,0.94139,0.96406,0.96381,0.98625,0.91619,0.44484,0.36273,0.87168,0.000279063,0.000279063,0.000279063
72,370.123,0.4491,0.37128,0.95419,0.98511,0.96742,0.988,0.91671,0.42863,0.33304,0.86367,0.000270064,0.000270064,0.000270064
73,375.243,0.45063,0.39602,0.95514,0.98598,0.96715,0.98682,0.91819,0.43412,0.33194,0.8673,0.000261065,0.000261065,0.000261065
74,380.339,0.46145,0.40108,0.95214,0.98765,0.9739,0.98365,0.91369,0.43619,0.33211,0.86647,0.000252066,0.000252066,0.000252066
75,385.385,0.43967,0.38058,0.93548,0.98929,0.97339,0.98212,0.9138,0.44863,0.3386,0.86898,0.000243067,0.000243067,0.000243067
76,390.539,0.44174,0.39136,0.94913,0.97972,0.92329,0.98081,0.91445,0.43917,0.38368,0.86248,0.000234068,0.000234068,0.000234068
77,395.679,0.44015,0.40532,0.93946,0.99013,0.97556,0.98097,0.93118,0.41364,0.32893,0.85386,0.000225068,0.000225068,0.000225068
78,400.787,0.42458,0.37804,0.93457,0.99062,0.97622,0.98219,0.91561,0.43146,0.33452,0.86426,0.000216069,0.000216069,0.000216069
79,405.819,0.42539,0.36509,0.94613,0.97865,0.96955,0.9849,0.91823,0.42866,0.31351,0.86188,0.00020707,0.00020707,0.00020707
80,410.939,0.43662,0.38106,0.96381,0.99265,0.96193,0.98574,0.91738,0.43841,0.31678,0.86695,0.000198071,0.000198071,0.000198071
81,415.998,0.42562,0.36778,0.94173,0.98936,0.96325,0.98331,0.91955,0.42611,0.32563,0.86385,0.000189072,0.000189072,0.000189072
82,421.109,0.40577,0.34218,0.93576,0.99096,0.96612,0.98214,0.92468,0.41785,0.32323,0.85789,0.000180073,0.000180073,0.000180073
83,426.156,0.41946,0.37017,0.93031,0.96695,0.97109,0.98182,0.91721,0.43884,0.34855,0.86328,0.000171074,0.000171074,0.000171074
84,431.26,0.41924,0.34891,0.93172,0.98182,0.95717,0.98119,0.91827,0.42982,0.33895,0.86354,0.000162075,0.000162075,0.000162075
85,436.402,0.40707,0.35382,0.92765,0.97302,0.97224,0.98357,0.92253,0.42772,0.33118,0.86191,0.000153076,0.000153076,0.000153076
86,441.593,0.41299,0.33655,0.93252,0.98134,0.97427,0.98389,0.92182,0.42773,0.31543,0.85989,0.000144077,0.000144077,0.000144077
87,446.621,0.39783,0.33428,0.92313,0.98474,0.96534,0.9828,0.9223,0.41745,0.33014,0.85748,0.000135077,0.000135077,0.000135077
88,451.69,0.39781,0.35439,0.9285,0.97633,0.97306,0.98189,0.92398,0.4272,0.32499,0.85737,0.000126078,0.000126078,0.000126078
89,456.807,0.39059,0.34319,0.92347,0.98975,0.96357,0.97978,0.92493,0.41552,0.31907,0.85183,0.000117079,0.000117079,0.000117079
90,461.878,0.39355,0.33409,0.92692,0.9858,0.97134,0.98258,0.92489,0.41544,0.32013,0.85288,0.00010808,0.00010808,0.00010808
