epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
80,458.517,0.43367,0.38011,0.95008,0.97797,0.94452,0.94998,0.89052,0.4249,0.408,0.8847,0.000198071,0.000198071,0.000198071
81,464.072,0.42432,0.36881,0.92878,0.98195,0.94586,0.95324,0.89611,0.42643,0.39583,0.88999,0.000189072,0.000189072,0.000189072
82,469.674,0.41681,0.37951,0.92744,0.97796,0.94805,0.95418,0.8979,0.43074,0.39245,0.88321,0.000180073,0.000180073,0.000180073
83,475.244,0.42982,0.37383,0.93951,0.97404,0.94805,0.95408,0.9001,0.41542,0.40203,0.88167,0.000171074,0.000171074,0.000171074
84,480.869,0.43883,0.38122,0.95066,0.97323,0.94901,0.95384,0.89773,0.40828,0.38893,0.87394,0.000162075,0.000162075,0.000162075
85,486.457,0.41826,0.35475,0.93676,0.97108,0.94675,0.9554,0.89841,0.41094,0.38269,0.88314,0.000153076,0.000153076,0.000153076
86,491.997,0.42255,0.34769,0.93647,0.96828,0.94776,0.95439,0.8929,0.42173,0.3864,0.88908,0.000144077,0.000144077,0.000144077
87,497.475,0.40865,0.33794,0.92458,0.97854,0.94008,0.95236,0.88241,0.43649,0.40731,0.9028,0.000135077,0.000135077,0.000135077
88,503.262,0.39838,0.34395,0.9237,0.9795,0.94805,0.95278,0.89523,0.43966,0.40191,0.90734,0.000126078,0.000126078,0.000126078
89,508.784,0.40521,0.33412,0.92894,0.98217,0.9479,0.9548,0.898,0.4267,0.39687,0.89592,0.000117079,0.000117079,0.000117079
90,514.316,0.40449,0.35562,0.93122,0.97203,0.94805,0.95527,0.90445,0.42304,0.39083,0.89244,0.00010808,0.00010808,0.00010808
91,521.827,0.31867,0.30983,0.84143,0.97883,0.948,0.95515,0.8968,0.44245,0.39961,0.90763,9.9081e-05,9.9081e-05,9.9081e-05
92,527.514,0.30253,0.30738,0.83464,0.98172,0.94272,0.95508,0.89558,0.43478,0.37722,0.90504,9.00819e-05,9.00819e-05,9.00819e-05
93,533.072,0.30342,0.27505,0.83836,0.97819,0.9449,0.95824,0.89809,0.4311,0.36884,0.89787,8.10828e-05,8.10828e-05,8.10828e-05
94,538.564,0.29792,0.26763,0.84583,0.97103,0.94957,0.95964,0.89956,0.42277,0.36685,0.89509,7.20837e-05,7.20837e-05,7.20837e-05
95,544.084,0.29861,0.26783,0.83827,0.96589,0.94983,0.96004,0.90253,0.4282,0.36681,0.89865,6.30846e-05,6.30846e-05,6.30846e-05
96,549.67,0.29181,0.26281,0.83009,0.96936,0.94953,0.95975,0.9074,0.42851,0.36756,0.9009,5.40855e-05,5.40855e-05,5.40855e-05
97,555.262,0.30061,0.27422,0.83827,0.9729,0.94686,0.96053,0.90593,0.4219,0.36641,0.89866,4.50864e-05,4.50864e-05,4.50864e-05
98,561.063,0.29536,0.26381,0.82666,0.97359,0.94563,0.95934,0.90186,0.42395,0.36532,0.89786,3.60873e-05,3.60873e-05,3.60873e-05
99,566.636,0.28445,0.25463,0.82367,0.97978,0.94577,0.95832,0.89999,0.42629,0.36154,0.89787,2.70882e-05,2.70882e-05,2.70882e-05
100,572.203,0.28869,0.26007,0.82977,0.97918,0.94533,0.95761,0.90175,0.42549,0.36063,0.89862,1.80891e-05,1.80891e-05,1.80891e-05
