epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
1,9.0094,1.03794,3.47322,1.41775,0.52442,0.57532,0.51164,0.45876,0.68702,4.06419,1.13436,0.00026361,0.00026361,0.00026361
2,17.6324,0.81868,1.70667,1.20132,0.5669,0.73336,0.66798,0.47535,0.89874,5.178,1.34622,0.000531001,0.000531001,0.000531001
3,26.2622,0.83054,1.26857,1.18549,0.61172,0.54191,0.59782,0.45702,0.95859,2.47006,1.33222,0.000792992,0.000792992,0.000792992
4,34.6192,0.83109,1.11368,1.15793,0.64956,0.59019,0.63798,0.4449,1.10116,2.19905,1.51308,0.000882003,0.000882003,0.000882003
5,43.0895,0.82498,1.03587,1.14476,0.61184,0.68212,0.67644,0.45242,1.07408,3.24888,1.5507,0.000873004,0.000873004,0.000873004
6,51.5905,0.78541,0.91202,1.1265,0.81579,0.85212,0.89846,0.72607,0.81273,0.9416,1.16487,0.000864004,0.000864004,0.000864004
7,60.1492,0.78926,0.89841,1.14124,0.70743,0.75229,0.79969,0.64482,0.79795,1.42316,1.15693,0.000855005,0.000855005,0.000855005
8,68.71,0.7577,0.78782,1.109,0.83425,0.85117,0.88091,0.71575,0.7849,1.00225,1.12716,0.000846006,0.000846006,0.000846006
9,77.3781,0.73336,0.78686,1.09676,0.79438,0.78199,0.84635,0.72529,0.66923,1.04959,1.07093,0.000837007,0.000837007,0.000837007
10,85.9278,0.72594,0.7698,1.09473,0.72124,0.67171,0.72196,0.60721,0.7185,1.50691,1.11881,0.000828008,0.000828008,0.000828008
11,94.8428,0.71867,0.71319,1.09369,0.89189,0.83712,0.8911,0.73276,0.70983,0.8701,1.06448,0.000819009,0.000819009,0.000819009
12,103.629,0.68559,0.7432,1.07673,0.79294,0.8553,0.87732,0.72432,0.7194,0.97794,1.08326,0.00081001,0.00081001,0.00081001
13,112.292,0.6682,0.69009,1.04281,0.89318,0.79015,0.88968,0.71011,0.78806,1.01502,1.15761,0.000801011,0.000801011,0.000801011
14,120.997,0.68698,0.68829,1.06696,0.88586,0.84504,0.91722,0.77156,0.70168,0.79144,1.08892,0.000792012,0.000792012,0.000792012
15,129.733,0.68359,0.69761,1.06881,0.90341,0.80529,0.8835,0.73623,0.6667,0.90644,1.05379,0.000783013,0.000783013,0.000783013
16,138.349,0.70229,0.70471,1.07328,0.90594,0.75508,0.87711,0.7386,0.68321,0.98758,1.08351,0.000774013,0.000774013,0.000774013
17,147.012,0.68651,0.63309,1.05667,0.8849,0.79825,0.86754,0.76058,0.62586,0.87333,1.03656,0.000765014,0.000765014,0.000765014
18,155.689,0.6546,0.63825,1.05614,0.89487,0.88571,0.91569,0.79755,0.63172,0.69838,1.02342,0.000756015,0.000756015,0.000756015
19,164.459,0.6683,0.62367,1.0529,0.90457,0.82683,0.8771,0.76703,0.63043,0.87817,1.02503,0.000747016,0.000747016,0.000747016
20,173.138,0.68516,0.67235,1.08257,0.9463,0.89621,0.92987,0.79077,0.63813,0.65688,1.03839,0.000738017,0.000738017,0.000738017
21,181.821,0.64597,0.58317,1.03585,0.96407,0.89802,0.93778,0.80795,0.63768,0.59141,1.00898,0.000729018,0.000729018,0.000729018
22,190.619,0.60784,0.54623,1.02433,0.92316,0.87554,0.91123,0.78731,0.60045,0.6354,0.98774,0.000720019,0.000720019,0.000720019
23,199.34,0.6261,0.59187,1.04174,0.90889,0.86612,0.92167,0.81405,0.60132,0.65705,0.9824,0.00071102,0.00071102,0.00071102
24,208.204,0.63052,0.59936,1.02467,0.92017,0.92914,0.93823,0.8354,0.55076,0.54684,0.96961,0.000702021,0.000702021,0.000702021
25,217.388,0.60097,0.51963,1.0235,0.9067,0.87055,0.9218,0.8271,0.57024,0.62151,0.98276,0.000693022,0.000693022,0.000693022
26,226.195,0.5942,0.51333,1.01168,0.9496,0.93089,0.94118,0.84164,0.56074,0.50882,0.98605,0.000684022,0.000684022,0.000684022
27,235.008,0.60636,0.5892,1.02569,0.96036,0.92295,0.93598,0.81477,0.62725,0.57622,1.02163,0.000675023,0.000675023,0.000675023
28,243.831,0.58811,0.51942,1.02276,0.95698,0.92638,0.94482,0.83844,0.58139,0.50901,0.99598,0.000666024,0.000666024,0.000666024
29,252.577,0.58032,0.48525,1.01689,0.9453,0.86787,0.93479,0.83478,0.5738,0.62583,0.97875,0.000657025,0.000657025,0.000657025
30,261.373,0.5804,0.47071,1.01988,0.93185,0.88084,0.9393,0.8505,0.56015,0.60142,0.96524,0.000648026,0.000648026,0.000648026
31,270.259,0.55826,0.48084,0.99825,0.93853,0.92142,0.93512,0.84313,0.53798,0.54282,0.95278,0.000639027,0.000639027,0.000639027
32,279.03,0.5693,0.50189,1.01907,0.96277,0.91297,0.94433,0.85983,0.508,0.46144,0.92587,0.000630028,0.000630028,0.000630028
33,287.828,0.55502,0.46769,0.99832,0.94172,0.86308,0.92618,0.83177,0.55861,0.6784,0.95336,0.000621029,0.000621029,0.000621029
34,296.556,0.56637,0.48213,0.9963,0.96203,0.92362,0.94855,0.84094,0.57022,0.49312,0.97419,0.00061203,0.00061203,0.00061203
35,305.259,0.56421,0.47213,0.99483,0.94038,0.90427,0.94403,0.85787,0.52427,0.51287,0.94634,0.000603031,0.000603031,0.000603031
36,314.149,0.55118,0.4461,0.984,0.94982,0.93485,0.9419,0.84058,0.56955,0.4661,0.97585,0.000594031,0.000594031,0.000594031
37,322.926,0.54103,0.44457,0.98181,0.94836,0.91887,0.94259,0.86758,0.52412,0.46787,0.95294,0.000585032,0.000585032,0.000585032
38,331.867,0.54102,0.45207,0.98894,0.95726,0.91904,0.94606,0.85233,0.54257,0.48147,0.95751,0.000576033,0.000576033,0.000576033
39,340.588,0.54272,0.46673,0.98802,0.94555,0.92549,0.94466,0.8636,0.5084,0.47061,0.93201,0.000567034,0.000567034,0.000567034
40,349.443,0.53826,0.44092,0.98301,0.96394,0.93696,0.95225,0.87693,0.51368,0.44392,0.93277,0.000558035,0.000558035,0.000558035
41,358.616,0.54227,0.47481,1.00389,0.93891,0.89806,0.94252,0.85262,0.49535,0.54142,0.9212,0.000549036,0.000549036,0.000549036
42,367.481,0.53071,0.4675,0.98906,0.96177,0.91506,0.94246,0.85546,0.49704,0.47998,0.93414,0.000540037,0.000540037,0.000540037
43,376.284,0.51632,0.4198,0.97343,0.94978,0.9432,0.9567,0.86646,0.50423,0.41766,0.93804,0.000531038,0.000531038,0.000531038
44,384.982,0.52311,0.41559,0.97423,0.94566,0.9211,0.94347,0.86673,0.48521,0.46845,0.91877,0.000522039,0.000522039,0.000522039
45,393.829,0.51954,0.44421,0.97672,0.92395,0.93919,0.94931,0.86625,0.48311,0.47114,0.91998,0.00051304,0.00051304,0.00051304
46,402.695,0.50773,0.42316,0.97681,0.95681,0.90108,0.94854,0.85645,0.52738,0.49029,0.94071,0.00050404,0.00050404,0.00050404
47,411.518,0.53015,0.43288,0.98831,0.96775,0.93018,0.95224,0.86172,0.51081,0.4196,0.93419,0.000495041,0.000495041,0.000495041
48,420.356,0.5102,0.41469,0.97556,0.93958,0.93522,0.94386,0.87969,0.46557,0.45672,0.91976,0.000486042,0.000486042,0.000486042
49,429.289,0.51639,0.40931,0.98085,0.96574,0.94263,0.95698,0.88262,0.44751,0.3749,0.89743,0.000477043,0.000477043,0.000477043
50,438.237,0.48566,0.38213,0.9678,0.96267,0.93844,0.95652,0.88039,0.45361,0.38398,0.91561,0.000468044,0.000468044,0.000468044
51,447.096,0.49925,0.394,0.95742,0.98607,0.94555,0.96506,0.89537,0.46387,0.36509,0.9137,0.000459045,0.000459045,0.000459045
52,455.98,0.49258,0.4083,0.97431,0.96766,0.936,0.96123,0.88196,0.46953,0.41765,0.91555,0.000450046,0.000450046,0.000450046
53,464.65,0.49408,0.40457,0.97192,0.95173,0.91776,0.94877,0.86586,0.49095,0.46921,0.92848,0.000441047,0.000441047,0.000441047
54,473.431,0.49523,0.39899,0.96421,0.94885,0.93543,0.95697,0.88576,0.46467,0.40624,0.91153,0.000432048,0.000432048,0.000432048
55,482.155,0.47949,0.38799,0.96041,0.94599,0.94307,0.95754,0.88622,0.4711,0.37129,0.91824,0.000423049,0.000423049,0.000423049
56,491.209,0.48091,0.37855,0.95565,0.96322,0.92393,0.9639,0.89118,0.45888,0.40134,0.90686,0.000414049,0.000414049,0.000414049
57,500.081,0.49337,0.39488,0.97052,0.97899,0.92185,0.95157,0.87615,0.4814,0.39048,0.91452,0.00040505,0.00040505,0.00040505
58,508.982,0.47083,0.37368,0.95748,0.96762,0.93266,0.9524,0.89099,0.46456,0.39992,0.9131,0.000396051,0.000396051,0.000396051
59,517.814,0.45504,0.3733,0.964,0.96626,0.93343,0.9473,0.88398,0.47009,0.40511,0.90828,0.000387052,0.000387052,0.000387052
60,526.625,0.46695,0.36919,0.95602,0.96995,0.92406,0.9499,0.86572,0.53963,0.42034,0.95143,0.000378053,0.000378053,0.000378053
