epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
1,6.16355,0.88029,3.51649,1.27749,0.01667,0.86039,0.20685,0.18673,0.48538,3.92421,0.98827,0.00026361,0.00026361,0.00026361
2,11.9769,0.87596,3.00844,1.22353,0.01221,0.87987,0.31993,0.27738,0.67776,3.68206,1.0773,0.000531001,0.000531001,0.000531001
3,17.4795,0.89876,2.30071,1.19424,0.4068,0.48156,0.3738,0.30196,0.77076,3.1455,1.15575,0.000792992,0.000792992,0.000792992
4,23.3956,0.87419,1.8879,1.17663,0.56885,0.64112,0.68193,0.55199,0.74135,2.56827,1.17224,0.000882003,0.000882003,0.000882003
5,28.8648,0.84986,1.61114,1.15331,0.68338,0.70886,0.75532,0.58419,0.81326,2.36116,1.1731,0.000873004,0.000873004,0.000873004
6,34.4128,0.85064,1.46612,1.15771,0.751,0.63134,0.68781,0.54846,0.78191,2.32959,1.15083,0.000864004,0.000864004,0.000864004
7,39.985,0.80049,1.36686,1.13129,0.83259,0.82725,0.90589,0.7572,0.66736,1.5232,1.05961,0.000855005,0.000855005,0.000855005
8,45.5791,0.76335,1.19911,1.10014,0.8347,0.77854,0.86702,0.74317,0.67816,1.52632,1.0534,0.000846006,0.000846006,0.000846006
9,51.1979,0.78154,1.18371,1.10637,0.71975,0.74843,0.81738,0.64395,0.78196,1.961,1.16364,0.000837007,0.000837007,0.000837007
10,56.8197,0.75235,1.14138,1.09663,0.81935,0.84246,0.90612,0.79104,0.59509,1.36386,1.02571,0.000828008,0.000828008,0.000828008
11,62.3731,0.74818,1.06423,1.09746,0.81861,0.72592,0.81619,0.70569,0.66991,1.53234,1.05786,0.000819009,0.000819009,0.000819009
12,67.9132,0.72037,1.05155,1.09934,0.8738,0.80569,0.8766,0.73132,0.74118,1.30905,1.12072,0.00081001,0.00081001,0.00081001
13,73.7251,0.71128,1.00353,1.0735,0.86168,0.89987,0.91144,0.77759,0.64646,1.17317,1.02669,0.000801011,0.000801011,0.000801011
14,79.3206,0.72287,0.98621,1.06889,0.93026,0.9039,0.93118,0.80582,0.582,1.07632,0.99585,0.000792012,0.000792012,0.000792012
15,84.9249,0.71583,0.93779,1.06902,0.83381,0.90026,0.94395,0.80344,0.62879,1.19818,1.03647,0.000783013,0.000783013,0.000783013
16,90.5456,0.72368,0.90602,1.06968,0.96488,0.90367,0.96488,0.83994,0.56871,0.91943,0.98355,0.000774013,0.000774013,0.000774013
17,96.1883,0.67392,0.86864,1.04491,0.8521,0.89279,0.94566,0.84184,0.54571,1.00084,0.97574,0.000765014,0.000765014,0.000765014
18,101.762,0.66761,0.90083,1.0614,0.93035,0.87394,0.95952,0.82405,0.57983,0.90881,0.99419,0.000756015,0.000756015,0.000756015
19,107.363,0.6622,0.84297,1.04471,0.81514,0.86712,0.9114,0.78529,0.60526,1.15605,1.01707,0.000747016,0.000747016,0.000747016
20,112.923,0.67193,0.85177,1.05821,0.95744,0.93578,0.95956,0.85344,0.5366,0.78784,0.96549,0.000738017,0.000738017,0.000738017
21,118.498,0.68873,0.90264,1.06465,0.82008,0.85665,0.93521,0.81851,0.57598,1.05022,0.98363,0.000729018,0.000729018,0.000729018
22,124.347,0.63595,0.75762,1.03253,0.90299,0.85662,0.94247,0.82685,0.5455,0.88636,0.98256,0.000720019,0.000720019,0.000720019
23,129.909,0.63185,0.75336,1.02814,0.94626,0.90807,0.95226,0.85549,0.51325,0.75,0.94682,0.00071102,0.00071102,0.00071102
24,135.461,0.61874,0.72443,1.02114,0.9415,0.94656,0.96507,0.86749,0.5445,0.70382,0.96356,0.000702021,0.000702021,0.000702021
25,140.989,0.64752,0.75579,1.04102,0.96735,0.92947,0.96993,0.85702,0.56647,0.71131,0.9589,0.000693022,0.000693022,0.000693022
26,146.578,0.61233,0.69122,1.02606,0.92955,0.92758,0.94916,0.86247,0.50261,0.72153,0.9336,0.000684022,0.000684022,0.000684022
27,152.138,0.6253,0.72408,1.03795,0.93115,0.89826,0.94594,0.84377,0.52285,0.7645,0.94742,0.000675023,0.000675023,0.000675023
28,157.764,0.6267,0.74727,1.04387,0.95611,0.92844,0.9698,0.878,0.51444,0.6716,0.93058,0.000666024,0.000666024,0.000666024
29,163.367,0.61756,0.71498,1.02476,0.92506,0.85347,0.93212,0.86846,0.45983,0.78519,0.91433,0.000657025,0.000657025,0.000657025
30,169.209,0.60266,0.66482,1.02198,0.86495,0.88964,0.94137,0.86526,0.49515,0.80599,0.93101,0.000648026,0.000648026,0.000648026
31,174.691,0.59579,0.64287,1.0088,0.95849,0.91,0.96557,0.88924,0.46455,0.62979,0.91827,0.000639027,0.000639027,0.000639027
32,180.209,0.57532,0.63322,1.00646,0.91062,0.90433,0.95711,0.85124,0.51025,0.68551,0.93999,0.000630028,0.000630028,0.000630028
33,185.738,0.58772,0.60523,1.00177,0.94217,0.95081,0.96527,0.88685,0.4748,0.57869,0.91501,0.000621029,0.000621029,0.000621029
