epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
14,73.5169,0.69141,0.92999,1.07531,0.91909,0.9045,0.94446,0.81601,0.66723,1.11965,1.00303,0.000792012,0.000792012,0.000792012
15,78.7354,0.69966,0.90321,1.07802,0.95133,0.89163,0.95682,0.81349,0.67796,1.04072,0.98699,0.000783013,0.000783013,0.000783013
16,83.9046,0.69654,0.9501,1.08286,0.96453,0.92338,0.95707,0.84709,0.60842,0.86549,0.96055,0.000774013,0.000774013,0.000774013
17,89.1401,0.68009,0.83913,1.06825,0.90982,0.95411,0.96681,0.85873,0.60887,0.85304,0.96655,0.000765014,0.000765014,0.000765014
18,94.3237,0.68585,0.85555,1.07222,0.92928,0.91397,0.94972,0.82621,0.63374,0.88571,0.99743,0.000756015,0.000756015,0.000756015
19,99.4547,0.688,0.82252,1.06656,0.82744,0.81188,0.87609,0.75208,0.63937,1.42246,0.96416,0.000747016,0.000747016,0.000747016
20,104.637,0.66476,0.8059,1.06132,0.95321,0.92356,0.96971,0.84038,0.60299,0.77698,0.94617,0.000738017,0.000738017,0.000738017
21,109.663,0.64063,0.76525,1.03282,0.96014,0.91623,0.97121,0.86043,0.58895,0.72535,0.94782,0.000729018,0.000729018,0.000729018
22,114.796,0.62912,0.7202,1.03157,0.95316,0.92509,0.96216,0.83927,0.61217,0.78678,0.96569,0.000720019,0.000720019,0.000720019
23,119.844,0.63155,0.7085,1.04605,0.96369,0.93993,0.97867,0.86309,0.56076,0.711,0.92586,0.00071102,0.00071102,0.00071102
24,124.908,0.60145,0.684,1.01578,0.89704,0.86723,0.94101,0.83976,0.5668,0.85406,0.94591,0.000702021,0.000702021,0.000702021
25,129.954,0.58435,0.6817,1.00777,0.96941,0.92266,0.9628,0.86248,0.55893,0.65756,0.91365,0.000693022,0.000693022,0.000693022
26,135.114,0.58247,0.64854,1.01946,0.9811,0.94242,0.97078,0.85987,0.56877,0.65226,0.93893,0.000684022,0.000684022,0.000684022
27,140.192,0.61425,0.70993,1.03332,0.96361,0.92431,0.97612,0.87926,0.52671,0.63478,0.89986,0.000675023,0.000675023,0.000675023
28,145.394,0.61335,0.6642,1.02715,0.98376,0.9537,0.97975,0.88382,0.52526,0.57594,0.89849,0.000666024,0.000666024,0.000666024
29,150.623,0.5949,0.6208,1.01392,0.9503,0.9439,0.96978,0.87339,0.56143,0.61295,0.91802,0.000657025,0.000657025,0.000657025
30,155.772,0.60303,0.61341,1.01332,0.94448,0.88705,0.95769,0.85811,0.57947,0.63859,0.96198,0.000648026,0.000648026,0.000648026
31,160.884,0.57267,0.59887,1.00221,0.95114,0.94683,0.96338,0.87214,0.55273,0.5244,0.92605,0.000639027,0.000639027,0.000639027
32,165.992,0.60249,0.68218,1.02801,0.96201,0.96207,0.98053,0.87056,0.547,0.53419,0.9198,0.000630028,0.000630028,0.000630028
33,171.089,0.57878,0.6083,1.00345,0.96278,0.96057,0.97828,0.88101,0.52981,0.50307,0.90391,0.000621029,0.000621029,0.000621029
34,176.201,0.58009,0.60858,1.00245,0.9354,0.94691,0.96711,0.86825,0.52657,0.54887,0.914,0.00061203,0.00061203,0.00061203
35,181.285,0.55624,0.58583,0.99718,0.83432,0.92898,0.94978,0.85423,0.53069,0.68858,0.91079,0.000603031,0.000603031,0.000603031
36,186.408,0.54671,0.5313,0.9811,0.96352,0.93742,0.96238,0.86083,0.52559,0.55882,0.89612,0.000594031,0.000594031,0.000594031
37,191.546,0.531,0.50962,0.98292,0.97516,0.95894,0.97766,0.88044,0.51205,0.54145,0.89278,0.000585032,0.000585032,0.000585032
38,196.709,0.5474,0.549,0.99859,0.96207,0.94727,0.96636,0.8672,0.53715,0.55871,0.92442,0.000576033,0.000576033,0.000576033
39,201.843,0.52615,0.51127,0.97844,0.94276,0.95714,0.96767,0.8893,0.47044,0.48951,0.88276,0.000567034,0.000567034,0.000567034
40,207.025,0.55296,0.53679,0.98526,0.94746,0.97338,0.97704,0.87986,0.50333,0.46395,0.88635,0.000558035,0.000558035,0.000558035
41,212.168,0.56646,0.54801,1.02002,0.90885,0.90496,0.96873,0.86304,0.54061,0.61779,0.92119,0.000549036,0.000549036,0.000549036
42,217.358,0.56014,0.51898,1.00017,0.96665,0.95402,0.97295,0.8778,0.514,0.4667,0.90334,0.000540037,0.000540037,0.000540037
43,222.579,0.53166,0.50189,0.99229,0.97925,0.95403,0.97809,0.8939,0.50409,0.47341,0.89306,0.000531038,0.000531038,0.000531038
44,227.768,0.5458,0.50211,0.988,0.98067,0.95025,0.97101,0.88493,0.51291,0.45352,0.8984,0.000522039,0.000522039,0.000522039
45,232.891,0.52022,0.51635,0.98154,0.9702,0.95236,0.97397,0.88854,0.51096,0.46249,0.91617,0.00051304,0.00051304,0.00051304
46,237.953,0.49886,0.50475,0.97606,0.97275,0.95624,0.97477,0.88276,0.51314,0.45441,0.91623,0.00050404,0.00050404,0.00050404
47,243.05,0.5322,0.51945,0.99132,0.95842,0.97511,0.97621,0.88927,0.49439,0.41949,0.91241,0.000495041,0.000495041,0.000495041
48,248.1,0.52969,0.53502,0.97751,0.96065,0.96412,0.9684,0.88902,0.4899,0.45195,0.90372,0.000486042,0.000486042,0.000486042
49,253.128,0.53303,0.5083,0.97975,0.96688,0.96225,0.97108,0.88589,0.50234,0.44336,0.90269,0.000477043,0.000477043,0.000477043
50,258.266,0.51909,0.50206,0.98504,0.97278,0.95191,0.96973,0.87612,0.51047,0.44149,0.91806,0.000468044,0.000468044,0.000468044
51,263.356,0.50521,0.45793,0.95953,0.9854,0.96045,0.97586,0.88594,0.5044,0.40158,0.89099,0.000459045,0.000459045,0.000459045
52,268.485,0.49626,0.45383,0.96236,0.97803,0.95971,0.97966,0.89207,0.48908,0.41704,0.88262,0.000450046,0.000450046,0.000450046
53,273.652,0.5161,0.45905,0.97887,0.98533,0.96752,0.98162,0.90189,0.46665,0.39755,0.87229,0.000441047,0.000441047,0.000441047
54,278.789,0.51428,0.47012,0.98216,0.98167,0.96623,0.98178,0.89588,0.47939,0.44393,0.87852,0.000432048,0.000432048,0.000432048
55,283.902,0.4945,0.44748,0.9766,0.95985,0.96039,0.97157,0.89263,0.49326,0.41628,0.8857,0.000423049,0.000423049,0.000423049
56,288.992,0.49788,0.45373,0.96283,0.96903,0.95738,0.98016,0.88781,0.50575,0.40302,0.89326,0.000414049,0.000414049,0.000414049
57,294.101,0.48187,0.43737,0.95897,0.97326,0.95836,0.97522,0.8879,0.49086,0.39639,0.88475,0.00040505,0.00040505,0.00040505
58,299.254,0.48356,0.42878,0.96063,0.97335,0.96531,0.97663,0.88869,0.48917,0.39079,0.87614,0.000396051,0.000396051,0.000396051
59,304.329,0.49002,0.47464,0.97934,0.97307,0.96642,0.98322,0.89484,0.48766,0.38704,0.87811,0.000387052,0.000387052,0.000387052
60,309.39,0.49316,0.43961,0.97188,0.97097,0.96761,0.98537,0.89002,0.51209,0.39617,0.88464,0.000378053,0.000378053,0.000378053
61,314.412,0.46996,0.43116,0.9571,0.95749,0.94776,0.97626,0.89963,0.46954,0.42773,0.86069,0.000369054,0.000369054,0.000369054
62,319.539,0.47584,0.4452,0.95214,0.95842,0.96471,0.97899,0.90042,0.46319,0.39568,0.85448,0.000360055,0.000360055,0.000360055
63,324.686,0.48456,0.43953,0.96576,0.96977,0.95779,0.97681,0.89361,0.47764,0.38941,0.87316,0.000351056,0.000351056,0.000351056
64,329.816,0.48033,0.42504,0.97274,0.98009,0.943,0.9795,0.893,0.49837,0.39362,0.88308,0.000342057,0.000342057,0.000342057
65,334.916,0.47039,0.42086,0.9528,0.97798,0.9535,0.98124,0.90541,0.48576,0.38233,0.88082,0.000333058,0.000333058,0.000333058
66,340.095,0.46379,0.42007,0.9594,0.97705,0.95779,0.97902,0.89468,0.49385,0.37715,0.89139,0.000324058,0.000324058,0.000324058
67,345.231,0.46277,0.41532,0.9435,0.96891,0.96943,0.97903,0.90128,0.48867,0.35551,0.89588,0.000315059,0.000315059,0.000315059
68,350.347,0.47159,0.42493,0.95683,0.9823,0.964,0.98102,0.90325,0.46611,0.35996,0.86414,0.00030606,0.00030606,0.00030606
69,355.45,0.47504,0.42712,0.96859,0.96968,0.95869,0.97893,0.9057,0.45535,0.3775,0.85349,0.000297061,0.000297061,0.000297061
70,360.694,0.46432,0.39434,0.96029,0.96917,0.95991,0.9754,0.90798,0.45344,0.39046,0.85174,0.000288062,0.000288062,0.000288062
71,365.836,0.43457,0.42465,0.94521,0.98109,0.9513,0.97565,0.90777,0.46015,0.3727,0.8613,0.000279063,0.000279063,0.000279063
72,370.923,0.44984,0.39737,0.95083,0.98041,0.95238,0.97903,0.90177,0.46865,0.36321,0.87791,0.000270064,0.000270064,0.000270064
73,376.016,0.45635,0.39623,0.95604,0.96905,0.97807,0.98344,0.91094,0.45632,0.35672,0.86027,0.000261065,0.000261065,0.000261065
74,381.221,0.43632,0.40622,0.94047,0.9624,0.98131,0.9825,0.90453,0.45515,0.35089,0.85138,0.000252066,0.000252066,0.000252066
75,386.359,0.44447,0.38635,0.93796,0.95776,0.98228,0.98348,0.90813,0.45961,0.34169,0.84926,0.000243067,0.000243067,0.000243067
76,391.554,0.43777,0.37319,0.95047,0.98131,0.97776,0.98658,0.90763,0.46997,0.32977,0.86061,0.000234068,0.000234068,0.000234068
77,396.671,0.43772,0.39441,0.93711,0.98081,0.96809,0.98571,0.90535,0.45443,0.31788,0.85819,0.000225068,0.000225068,0.000225068
78,401.826,0.42811,0.36648,0.93402,0.98226,0.96562,0.98415,0.90421,0.47943,0.33063,0.87282,0.000216069,0.000216069,0.000216069
79,406.953,0.43375,0.35915,0.93694,0.96967,0.97906,0.98629,0.91412,0.45417,0.33835,0.85417,0.00020707,0.00020707,0.00020707
80,412.081,0.45679,0.41536,0.95854,0.97237,0.97472,0.98507,0.90627,0.47037,0.33044,0.87552,0.000198071,0.000198071,0.000198071
81,417.208,0.422,0.37623,0.93788,0.96304,0.97902,0.9844,0.90599,0.46452,0.32296,0.87253,0.000189072,0.000189072,0.000189072
82,422.378,0.42428,0.3546,0.94457,0.97149,0.9674,0.98622,0.91386,0.45028,0.33622,0.85497,0.000180073,0.000180073,0.000180073
83,427.448,0.41695,0.36451,0.93865,0.97999,0.96513,0.98315,0.91106,0.44292,0.31841,0.85018,0.000171074,0.000171074,0.000171074
84,432.617,0.42676,0.37208,0.93441,0.97443,0.98377,0.98692,0.91695,0.43793,0.30987,0.85336,0.000162075,0.000162075,0.000162075
85,437.766,0.42054,0.36753,0.93273,0.97496,0.97492,0.98569,0.91914,0.44065,0.30967,0.85473,0.000153076,0.000153076,0.000153076
86,442.984,0.4137,0.35777,0.93844,0.96584,0.97078,0.98498,0.91611,0.44325,0.32921,0.85567,0.000144077,0.000144077,0.000144077
87,448.069,0.40217,0.35733,0.9264,0.98031,0.95876,0.98441,0.91457,0.4413,0.32117,0.85911,0.000135077,0.000135077,0.000135077
88,453.266,0.39566,0.35194,0.92565,0.9805,0.96466,0.98479,0.91814,0.44716,0.3198,0.8558,0.000126078,0.000126078,0.000126078
89,458.401,0.38563,0.34252,0.92082,0.98747,0.95587,0.98436,0.92151,0.4463,0.33147,0.85324,0.000117079,0.000117079,0.000117079
90,463.545,0.39136,0.34889,0.93108,0.98866,0.95661,0.98516,0.91567,0.43682,0.32476,0.85059,0.00010808,0.00010808,0.00010808
91,470.582,0.32199,0.29392,0.85344,0.98775,0.95804,0.98358,0.91421,0.44183,0.32187,0.85832,9.9081e-05,9.9081e-05,9.9081e-05
92,475.698,0.3122,0.30614,0.84082,0.98329,0.9529,0.97868,0.91067,0.44426,0.33807,0.86734,9.00819e-05,9.00819e-05,9.00819e-05
93,480.832,0.30127,0.26521,0.83089,0.98685,0.95521,0.97772,0.91419,0.43865,0.33472,0.86443,8.10828e-05,8.10828e-05,8.10828e-05
94,486.02,0.30655,0.2684,0.84091,0.98203,0.95527,0.97726,0.91233,0.43215,0.32688,0.86165,7.20837e-05,7.20837e-05,7.20837e-05
95,491.157,0.29652,0.28304,0.8369,0.98463,0.95491,0.97849,0.91582,0.43762,0.32117,0.869,6.30846e-05,6.30846e-05,6.30846e-05
96,496.289,0.28498,0.25387,0.82812,0.98622,0.95455,0.97639,0.91143,0.43578,0.31722,0.86551,5.40855e-05,5.40855e-05,5.40855e-05
97,501.412,0.28667,0.2583,0.83542,0.98568,0.95455,0.97754,0.91637,0.43601,0.32546,0.86446,4.50864e-05,4.50864e-05,4.50864e-05
98,506.6,0.28367,0.27089,0.83084,0.98527,0.9532,0.97779,0.91212,0.43612,0.3198,0.86563,3.60873e-05,3.60873e-05,3.60873e-05
99,511.646,0.27883,0.24209,0.81491,0.98512,0.95455,0.97868,0.91316,0.43053,0.31582,0.86206,2.70882e-05,2.70882e-05,2.70882e-05
100,516.757,0.27144,0.24173,0.81698,0.98448,0.95497,0.97931,0.91585,0.42819,0.31731,0.85748,1.80891e-05,1.80891e-05,1.80891e-05
