epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
46,233.863,0.52711,0.49087,0.99192,0.94328,0.98075,0.98377,0.88515,0.47346,0.45773,0.92778,0.00050404,0.00050404,0.00050404
47,238.894,0.54081,0.52793,1.00271,0.95016,0.95916,0.97965,0.89812,0.48019,0.45033,0.91426,0.000495041,0.000495041,0.000495041
48,243.955,0.53382,0.51111,0.97919,0.95936,0.96117,0.97421,0.89343,0.47117,0.44507,0.90082,0.000486042,0.000486042,0.000486042
49,248.957,0.53459,0.4815,0.98051,0.95825,0.9334,0.97437,0.87985,0.50185,0.46058,0.92701,0.000477043,0.000477043,0.000477043
50,254.047,0.54438,0.513,0.98578,0.89886,0.93243,0.97591,0.89583,0.47371,0.51292,0.91862,0.000468044,0.000468044,0.000468044
51,259.144,0.52976,0.46526,0.9665,0.94962,0.97429,0.97828,0.88701,0.47536,0.41171,0.9127,0.000459045,0.000459045,0.000459045
52,264.283,0.5184,0.46999,0.97886,0.96079,0.97311,0.97819,0.90345,0.44406,0.3954,0.89462,0.000450046,0.000450046,0.000450046
53,269.347,0.53417,0.49919,0.97586,0.96718,0.9568,0.98217,0.91371,0.43534,0.41736,0.89044,0.000441047,0.000441047,0.000441047
54,274.537,0.50741,0.48917,0.97337,0.9455,0.91721,0.98124,0.90215,0.46171,0.47934,0.90294,0.000432048,0.000432048,0.000432048
55,279.636,0.49716,0.47133,0.97126,0.96358,0.97202,0.98343,0.91143,0.44537,0.39814,0.89533,0.000423049,0.000423049,0.000423049
56,284.725,0.48798,0.43897,0.9598,0.96601,0.97727,0.98021,0.89576,0.46012,0.40546,0.90861,0.000414049,0.000414049,0.000414049
57,289.825,0.48165,0.44742,0.9631,0.96207,0.97641,0.97978,0.89855,0.45721,0.40821,0.90871,0.00040505,0.00040505,0.00040505
58,294.874,0.47847,0.43677,0.95513,0.96729,0.97006,0.98135,0.90511,0.44819,0.38672,0.8942,0.000396051,0.000396051,0.000396051
59,299.929,0.52215,0.48159,0.99515,0.98348,0.96927,0.98226,0.90213,0.43795,0.36174,0.89278,0.000387052,0.000387052,0.000387052
60,304.994,0.49294,0.41523,0.96666,0.97378,0.97111,0.9804,0.90492,0.44557,0.35852,0.89526,0.000378053,0.000378053,0.000378053
61,310.02,0.47294,0.43863,0.95688,0.97851,0.97837,0.98518,0.92106,0.41395,0.34685,0.88387,0.000369054,0.000369054,0.000369054
62,315.131,0.48213,0.45446,0.95998,0.97632,0.96655,0.97968,0.90656,0.42819,0.37958,0.88563,0.000360055,0.000360055,0.000360055
63,320.182,0.4909,0.45148,0.96202,0.9712,0.9683,0.98127,0.90974,0.454,0.37181,0.8958,0.000351056,0.000351056,0.000351056
64,325.235,0.48746,0.46774,0.96944,0.9776,0.97147,0.98312,0.91543,0.42116,0.35015,0.88602,0.000342057,0.000342057,0.000342057
65,330.301,0.45831,0.40389,0.949,0.9738,0.95948,0.98207,0.91191,0.44333,0.36613,0.89219,0.000333058,0.000333058,0.000333058
66,335.388,0.45929,0.41168,0.96154,0.97684,0.97422,0.979,0.92132,0.41833,0.34031,0.88757,0.000324058,0.000324058,0.000324058
67,340.456,0.46638,0.41633,0.95752,0.98215,0.97529,0.98191,0.91606,0.42228,0.32563,0.87551,0.000315059,0.000315059,0.000315059
68,345.53,0.45982,0.41019,0.95424,0.98005,0.97689,0.98172,0.9169,0.42409,0.33856,0.87774,0.00030606,0.00030606,0.00030606
69,350.6,0.46994,0.39683,0.96289,0.97333,0.98052,0.98835,0.9177,0.43373,0.34303,0.88692,0.000297061,0.000297061,0.000297061
70,355.756,0.4873,0.42064,0.96522,0.98363,0.98298,0.98852,0.92308,0.429,0.33024,0.88149,0.000288062,0.000288062,0.000288062
71,360.873,0.44657,0.38396,0.95302,0.97678,0.97923,0.98771,0.91651,0.43098,0.34492,0.88333,0.000279063,0.000279063,0.000279063
72,365.896,0.45316,0.38659,0.95541,0.9819,0.97954,0.98615,0.92314,0.41258,0.33988,0.8737,0.000270064,0.000270064,0.000270064
73,371.022,0.46983,0.39544,0.95656,0.97447,0.98052,0.98142,0.91938,0.41416,0.34146,0.87888,0.000261065,0.000261065,0.000261065
74,376.131,0.43944,0.39339,0.94887,0.98888,0.97793,0.98084,0.92077,0.41183,0.32455,0.87764,0.000252066,0.000252066,0.000252066
75,381.385,0.4556,0.37859,0.94112,0.97621,0.97794,0.98196,0.92456,0.41144,0.33767,0.87649,0.000243067,0.000243067,0.000243067
76,386.467,0.46806,0.38229,0.95471,0.97788,0.97694,0.98679,0.92093,0.41667,0.32171,0.87988,0.000234068,0.000234068,0.000234068
77,391.578,0.4276,0.35765,0.92833,0.98229,0.96607,0.98587,0.92429,0.41437,0.32199,0.87953,0.000225068,0.000225068,0.000225068
78,396.675,0.43111,0.36607,0.94594,0.97788,0.97727,0.9843,0.9252,0.42913,0.33485,0.88112,0.000216069,0.000216069,0.000216069
79,401.838,0.41914,0.3478,0.93426,0.98368,0.98002,0.98758,0.92053,0.43033,0.33337,0.88544,0.00020707,0.00020707,0.00020707
80,406.895,0.44566,0.37466,0.95722,0.97355,0.9753,0.98693,0.91871,0.40684,0.32929,0.87615,0.000198071,0.000198071,0.000198071
81,411.914,0.43025,0.36094,0.94089,0.98477,0.97511,0.98705,0.92272,0.40698,0.32286,0.87179,0.000189072,0.000189072,0.000189072
82,416.983,0.41496,0.35276,0.9312,0.98014,0.98175,0.98824,0.92975,0.40372,0.30742,0.8663,0.000180073,0.000180073,0.000180073
83,422.046,0.41921,0.36717,0.93683,0.9863,0.9781,0.98712,0.92696,0.40965,0.30363,0.87008,0.000171074,0.000171074,0.000171074
84,427.153,0.42531,0.35294,0.93662,0.96929,0.98,0.98588,0.92681,0.40996,0.34357,0.87483,0.000162075,0.000162075,0.000162075
85,432.231,0.40068,0.347,0.92734,0.97893,0.98051,0.98791,0.92939,0.41423,0.31947,0.87352,0.000153076,0.000153076,0.000153076
86,437.299,0.41572,0.35985,0.93101,0.98594,0.9804,0.98898,0.93144,0.40419,0.3014,0.87042,0.000144077,0.000144077,0.000144077
87,442.377,0.39281,0.33465,0.92341,0.98456,0.98079,0.98925,0.92602,0.40429,0.29948,0.87163,0.000135077,0.000135077,0.000135077
88,447.485,0.39332,0.35659,0.9238,0.9826,0.9847,0.99016,0.92938,0.40421,0.29594,0.87028,0.000126078,0.000126078,0.000126078
89,452.635,0.40848,0.35121,0.93218,0.98738,0.97723,0.98949,0.92903,0.40074,0.29934,0.87119,0.000117079,0.000117079,0.000117079
90,457.714,0.39826,0.33419,0.92759,0.97807,0.98127,0.98976,0.93387,0.40082,0.30106,0.86892,0.00010808,0.00010808,0.00010808
91,464.965,0.31878,0.29695,0.85017,0.98751,0.98012,0.98973,0.92933,0.40736,0.30712,0.87019,9.9081e-05,9.9081e-05,9.9081e-05
92,470.028,0.31097,0.27136,0.82733,0.98222,0.97646,0.98866,0.93091,0.39427,0.30481,0.86459,9.00819e-05,9.00819e-05,9.00819e-05
93,475.099,0.30904,0.26824,0.82708,0.9833,0.98033,0.9878,0.93287,0.39351,0.2956,0.86264,8.10828e-05,8.10828e-05,8.10828e-05
94,480.327,0.31128,0.26587,0.84056,0.98633,0.9744,0.98886,0.93709,0.39197,0.29811,0.86241,7.20837e-05,7.20837e-05,7.20837e-05
95,485.432,0.30582,0.27729,0.83271,0.98718,0.97661,0.98845,0.93533,0.39117,0.29392,0.86156,6.30846e-05,6.30846e-05,6.30846e-05
96,490.497,0.29073,0.26574,0.82942,0.98013,0.98533,0.9889,0.93207,0.39278,0.28821,0.8611,5.40855e-05,5.40855e-05,5.40855e-05
97,495.517,0.28747,0.25474,0.82939,0.97952,0.98701,0.98899,0.93265,0.39616,0.2893,0.8625,4.50864e-05,4.50864e-05,4.50864e-05
98,500.584,0.28509,0.25251,0.8291,0.97874,0.98403,0.98905,0.93387,0.39751,0.28886,0.86254,3.60873e-05,3.60873e-05,3.60873e-05
99,505.722,0.27197,0.23634,0.81347,0.98175,0.98377,0.98926,0.93743,0.39266,0.28565,0.86111,2.70882e-05,2.70882e-05,2.70882e-05
100,510.913,0.28981,0.25937,0.82558,0.9844,0.98377,0.98914,0.93773,0.39051,0.28561,0.85986,1.80891e-05,1.80891e-05,1.80891e-05
