epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
58,511.962,0.46723,0.36586,0.96128,0.97686,0.95737,0.98596,0.90903,0.45227,0.3257,0.8687,0.000396051,0.000396051,0.000396051
59,520.796,0.50877,0.40124,0.99732,0.94683,0.98703,0.98721,0.91146,0.44888,0.33208,0.86272,0.000387052,0.000387052,0.000387052
60,529.824,0.49318,0.37568,0.97331,0.96541,0.97434,0.98103,0.91071,0.47188,0.34701,0.8679,0.000378053,0.000378053,0.000378053
61,538.702,0.47801,0.36287,0.95755,0.96592,0.98001,0.98208,0.91036,0.47523,0.3121,0.86989,0.000369054,0.000369054,0.000369054
62,547.483,0.4484,0.36358,0.94682,0.96907,0.98488,0.98827,0.92084,0.45866,0.29364,0.87185,0.000360055,0.000360055,0.000360055
63,556.491,0.46566,0.35936,0.96177,0.96899,0.9783,0.98391,0.90894,0.44837,0.30707,0.86688,0.000351056,0.000351056,0.000351056
64,565.355,0.4683,0.39077,0.96802,0.95196,0.95935,0.98404,0.91498,0.45686,0.32721,0.87183,0.000342057,0.000342057,0.000342057
65,574.212,0.45738,0.37705,0.95354,0.97448,0.98007,0.9835,0.91204,0.44801,0.29597,0.86169,0.000333058,0.000333058,0.000333058
66,583.07,0.44082,0.34254,0.9554,0.97271,0.98276,0.98,0.91568,0.43927,0.32814,0.85845,0.000324058,0.000324058,0.000324058
67,591.876,0.45604,0.35634,0.95754,0.97827,0.98025,0.98215,0.92008,0.44037,0.31053,0.85817,0.000315059,0.000315059,0.000315059
68,600.69,0.45417,0.36043,0.95628,0.97785,0.98007,0.98269,0.92078,0.44189,0.29562,0.86064,0.00030606,0.00030606,0.00030606
69,609.526,0.45282,0.35827,0.95525,0.97716,0.96875,0.98269,0.91853,0.44999,0.30398,0.86873,0.000297061,0.000297061,0.000297061
70,618.59,0.45414,0.3663,0.95412,0.96431,0.96429,0.97777,0.90472,0.44828,0.33229,0.8728,0.000288062,0.000288062,0.000288062
71,627.414,0.4462,0.36043,0.95256,0.97754,0.9735,0.98276,0.90877,0.4526,0.30044,0.87172,0.000279063,0.000279063,0.000279063
72,636.288,0.43985,0.34276,0.94786,0.9696,0.96805,0.98229,0.91841,0.4393,0.31603,0.86198,0.000270064,0.000270064,0.000270064
73,645.114,0.4322,0.33762,0.95106,0.97262,0.97,0.98245,0.91426,0.44761,0.29903,0.86772,0.000261065,0.000261065,0.000261065
74,653.964,0.41895,0.31312,0.93604,0.97506,0.97454,0.98415,0.92466,0.43304,0.28296,0.85341,0.000252066,0.000252066,0.000252066
75,662.877,0.41395,0.30919,0.93093,0.97762,0.98222,0.98377,0.92255,0.43783,0.27476,0.8593,0.000243067,0.000243067,0.000243067
76,671.724,0.42743,0.31987,0.93919,0.96512,0.97769,0.98119,0.92213,0.43996,0.27957,0.85884,0.000234068,0.000234068,0.000234068
77,680.588,0.40747,0.32494,0.9359,0.9805,0.98339,0.98564,0.92325,0.43892,0.26968,0.8614,0.000225068,0.000225068,0.000225068
78,689.43,0.40677,0.30865,0.93843,0.98428,0.97819,0.98679,0.92549,0.43414,0.26357,0.86464,0.000216069,0.000216069,0.000216069
79,698.411,0.406,0.30431,0.94251,0.98624,0.98007,0.98706,0.92032,0.43927,0.26375,0.86295,0.00020707,0.00020707,0.00020707
80,707.297,0.41946,0.32272,0.9533,0.9869,0.97342,0.9863,0.91983,0.44419,0.27132,0.86189,0.000198071,0.000198071,0.000198071
81,716.175,0.40076,0.30778,0.93653,0.97552,0.97507,0.98339,0.91953,0.42628,0.274,0.85541,0.000189072,0.000189072,0.000189072
82,724.972,0.39276,0.30875,0.93677,0.97587,0.98243,0.98266,0.91537,0.42703,0.27376,0.85673,0.000180073,0.000180073,0.000180073
83,733.808,0.38432,0.30021,0.92488,0.97318,0.97938,0.98207,0.91504,0.44073,0.28596,0.86628,0.000171074,0.000171074,0.000171074
84,742.838,0.3951,0.28837,0.93519,0.97573,0.98642,0.98333,0.91878,0.43381,0.27575,0.86074,0.000162075,0.000162075,0.000162075
85,751.807,0.39556,0.29416,0.93226,0.9755,0.98579,0.98495,0.91856,0.43191,0.2719,0.86115,0.000153076,0.000153076,0.000153076
86,760.732,0.38368,0.29414,0.92386,0.97335,0.9878,0.98529,0.9196,0.42,0.26909,0.8539,0.000144077,0.000144077,0.000144077
87,769.872,0.37916,0.28421,0.92136,0.97623,0.98671,0.9843,0.91849,0.43493,0.2668,0.86135,0.000135077,0.000135077,0.000135077
88,778.795,0.37776,0.28519,0.92531,0.97764,0.9841,0.9838,0.91791,0.43302,0.25815,0.85879,0.000126078,0.000126078,0.000126078
89,787.653,0.36066,0.2773,0.91274,0.97978,0.98375,0.98413,0.92378,0.42877,0.26448,0.8486,0.000117079,0.000117079,0.000117079
90,796.601,0.36562,0.30085,0.92447,0.97696,0.98193,0.98394,0.92179,0.42407,0.26533,0.84662,0.00010808,0.00010808,0.00010808
91,807.38,0.2881,0.24765,0.83732,0.9764,0.97674,0.98221,0.92365,0.42119,0.26618,0.84532,9.9081e-05,9.9081e-05,9.9081e-05
92,816.313,0.28221,0.21865,0.82919,0.98251,0.96995,0.98055,0.92273,0.42919,0.28236,0.84816,9.00819e-05,9.00819e-05,9.00819e-05
93,825.164,0.27473,0.22133,0.83101,0.98554,0.96863,0.98101,0.91864,0.42636,0.27123,0.84872,8.10828e-05,8.10828e-05,8.10828e-05
94,833.968,0.26832,0.2042,0.8228,0.97571,0.97981,0.98113,0.92277,0.42605,0.27148,0.84939,7.20837e-05,7.20837e-05,7.20837e-05
95,842.879,0.2725,0.19815,0.82675,0.97708,0.9713,0.98319,0.92415,0.42533,0.27923,0.84879,6.30846e-05,6.30846e-05,6.30846e-05
96,851.796,0.26357,0.19542,0.82703,0.97929,0.98331,0.98361,0.92382,0.42301,0.26216,0.85037,5.40855e-05,5.40855e-05,5.40855e-05
97,860.699,0.25315,0.19073,0.82405,0.98306,0.97821,0.98332,0.92096,0.41504,0.25562,0.84934,4.50864e-05,4.50864e-05,4.50864e-05
98,869.681,0.25696,0.19545,0.81408,0.98293,0.97857,0.98334,0.92045,0.41266,0.25531,0.84856,3.60873e-05,3.60873e-05,3.60873e-05
99,878.572,0.24972,0.19711,0.8097,0.98282,0.98125,0.98342,0.92389,0.41015,0.2554,0.84744,2.70882e-05,2.70882e-05,2.70882e-05
100,887.435,0.25201,0.1866,0.82497,0.98111,0.98135,0.98343,0.92305,0.40702,0.25436,0.84523,1.80891e-05,1.80891e-05,1.80891e-05
