epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
22,114.16,0.61814,0.69141,1.02387,0.91377,0.90128,0.93385,0.83574,0.56529,0.79235,0.97811,0.000720019,0.000720019,0.000720019
23,119.21,0.63059,0.71618,1.03441,0.95796,0.92925,0.95195,0.84905,0.55641,0.75251,0.96593,0.00071102,0.00071102,0.00071102
24,124.287,0.61236,0.71269,1.01148,0.73016,0.80216,0.87683,0.75679,0.61098,1.14536,0.98073,0.000702021,0.000702021,0.000702021
25,129.396,0.58978,0.66661,1.00826,0.90626,0.85803,0.92336,0.82852,0.55004,0.8494,0.95529,0.000693022,0.000693022,0.000693022
26,134.56,0.60504,0.66064,1.01641,0.9353,0.94721,0.94331,0.83699,0.57376,0.66606,0.98785,0.000684022,0.000684022,0.000684022
27,139.649,0.62644,0.7053,1.02543,0.92458,0.87865,0.93669,0.83436,0.55898,0.72101,0.95384,0.000675023,0.000675023,0.000675023
28,144.797,0.5848,0.64944,1.01517,0.95259,0.9209,0.94863,0.85066,0.54659,0.65858,0.94373,0.000666024,0.000666024,0.000666024
29,149.934,0.58922,0.59753,1.01206,0.95766,0.92707,0.94084,0.85008,0.54611,0.63122,0.9464,0.000657025,0.000657025,0.000657025
30,155.055,0.57019,0.57902,1.00095,0.92061,0.88916,0.93524,0.83966,0.5246,0.70203,0.94645,0.000648026,0.000648026,0.000648026
31,160.108,0.57498,0.5752,1.00045,0.95905,0.9185,0.94235,0.82882,0.57653,0.67914,0.98234,0.000639027,0.000639027,0.000639027
32,165.222,0.58028,0.59566,1.01901,0.88061,0.84096,0.91433,0.82424,0.52701,0.83402,0.94469,0.000630028,0.000630028,0.000630028
33,170.335,0.56265,0.57082,0.99754,0.96566,0.9305,0.94227,0.85682,0.52409,0.58821,0.94849,0.000621029,0.000621029,0.000621029
34,175.508,0.56249,0.55059,0.98577,0.91566,0.9229,0.93439,0.83505,0.5496,0.61629,0.95692,0.00061203,0.00061203,0.00061203
35,180.539,0.56795,0.54354,0.99313,0.93463,0.89167,0.94346,0.84495,0.53982,0.62921,0.9625,0.000603031,0.000603031,0.000603031
36,185.61,0.55805,0.53859,0.98657,0.96628,0.93468,0.95402,0.84805,0.54942,0.5718,0.95481,0.000594031,0.000594031,0.000594031
37,190.676,0.53935,0.50989,0.98014,0.94386,0.93258,0.9497,0.86291,0.49598,0.60206,0.93708,0.000585032,0.000585032,0.000585032
38,195.802,0.54278,0.51349,0.9849,0.95345,0.94633,0.95774,0.878,0.49298,0.52485,0.91735,0.000576033,0.000576033,0.000576033
39,200.906,0.54605,0.52918,0.98743,0.94749,0.95455,0.95756,0.87769,0.469,0.49771,0.90914,0.000567034,0.000567034,0.000567034
40,206.016,0.55085,0.50643,0.97926,0.97144,0.9307,0.96028,0.88436,0.47968,0.51429,0.90334,0.000558035,0.000558035,0.000558035
41,211.176,0.56383,0.51855,1.01319,0.95443,0.9513,0.96299,0.89028,0.45728,0.45308,0.89945,0.000549036,0.000549036,0.000549036
42,216.33,0.53807,0.51896,0.98543,0.96376,0.91001,0.94956,0.87779,0.47748,0.54529,0.91246,0.000540037,0.000540037,0.000540037
43,221.434,0.5276,0.51276,0.97818,0.94431,0.94631,0.95628,0.878,0.46756,0.47021,0.90426,0.000531038,0.000531038,0.000531038
44,226.531,0.52974,0.49155,0.96625,0.96034,0.93441,0.95352,0.88754,0.47991,0.45803,0.90768,0.000522039,0.000522039,0.000522039
45,231.491,0.53479,0.51164,0.97547,0.97676,0.93255,0.95447,0.86595,0.49066,0.47605,0.91273,0.00051304,0.00051304,0.00051304
46,236.497,0.53566,0.48839,0.97995,0.97536,0.93438,0.9635,0.88382,0.46902,0.4423,0.90348,0.00050404,0.00050404,0.00050404
47,241.506,0.5426,0.49188,0.98729,0.97555,0.93045,0.95656,0.85581,0.49448,0.46246,0.92562,0.000495041,0.000495041,0.000495041
48,246.493,0.51383,0.47654,0.97093,0.93279,0.91806,0.9506,0.86949,0.48945,0.51991,0.91604,0.000486042,0.000486042,0.000486042
49,251.436,0.534,0.46708,0.9768,0.96002,0.93932,0.95683,0.87503,0.47512,0.4894,0.90346,0.000477043,0.000477043,0.000477043
50,256.416,0.49635,0.44216,0.96091,0.90033,0.93044,0.95467,0.87558,0.46976,0.51873,0.91276,0.000468044,0.000468044,0.000468044
51,261.348,0.51545,0.45817,0.95585,0.97971,0.9513,0.96035,0.89125,0.45395,0.44564,0.90341,0.000459045,0.000459045,0.000459045
52,266.362,0.50982,0.46716,0.98023,0.97897,0.9457,0.95682,0.88335,0.45227,0.43981,0.892,0.000450046,0.000450046,0.000450046
53,271.515,0.50799,0.47316,0.974,0.96852,0.91334,0.95672,0.86404,0.49849,0.49126,0.92143,0.000441047,0.000441047,0.000441047
54,276.68,0.50624,0.45896,0.97025,0.97703,0.93908,0.94489,0.88039,0.46478,0.47334,0.90783,0.000432048,0.000432048,0.000432048
55,281.815,0.50058,0.44884,0.96844,0.94131,0.93701,0.948,0.86741,0.47067,0.4531,0.9205,0.000423049,0.000423049,0.000423049
56,286.998,0.49887,0.43188,0.9596,0.97839,0.94132,0.96363,0.88249,0.46931,0.41033,0.90329,0.000414049,0.000414049,0.000414049
57,292.094,0.51608,0.44292,0.97133,0.96286,0.93985,0.95609,0.87161,0.48174,0.43987,0.90678,0.00040505,0.00040505,0.00040505
58,297.259,0.49954,0.43554,0.96506,0.97281,0.92823,0.95864,0.87321,0.47632,0.45496,0.90003,0.000396051,0.000396051,0.000396051
59,302.427,0.47919,0.43947,0.97243,0.98351,0.92761,0.95948,0.88794,0.46249,0.44105,0.89678,0.000387052,0.000387052,0.000387052
60,307.575,0.48179,0.42527,0.95702,0.97384,0.93766,0.95954,0.88978,0.48329,0.43728,0.91056,0.000378053,0.000378053,0.000378053
61,312.747,0.48587,0.43016,0.95341,0.98261,0.93029,0.96016,0.88915,0.46427,0.41333,0.90448,0.000369054,0.000369054,0.000369054
62,317.855,0.46605,0.41054,0.94834,0.99419,0.93418,0.9641,0.88721,0.47463,0.41775,0.9094,0.000360055,0.000360055,0.000360055
63,322.976,0.47681,0.42391,0.95802,0.97104,0.93832,0.96285,0.88424,0.47734,0.43639,0.91021,0.000351056,0.000351056,0.000351056
64,328.089,0.4673,0.408,0.95557,0.97805,0.94276,0.96086,0.88482,0.46163,0.41857,0.89419,0.000342057,0.000342057,0.000342057
65,333.148,0.4812,0.42471,0.96467,0.97533,0.94678,0.96517,0.8858,0.45305,0.39884,0.88415,0.000333058,0.000333058,0.000333058
66,338.273,0.45386,0.3975,0.95041,0.97895,0.92942,0.95956,0.87957,0.49081,0.43819,0.9024,0.000324058,0.000324058,0.000324058
67,343.396,0.46099,0.39711,0.9477,0.95441,0.94632,0.95962,0.88671,0.4695,0.42975,0.89163,0.000315059,0.000315059,0.000315059
68,348.531,0.46383,0.40754,0.94529,0.9828,0.94405,0.96376,0.88391,0.45469,0.39573,0.88391,0.00030606,0.00030606,0.00030606
69,353.658,0.45452,0.45986,0.94831,0.95594,0.93369,0.96508,0.89163,0.44645,0.42799,0.88882,0.000297061,0.000297061,0.000297061
70,358.816,0.44903,0.40832,0.94943,0.96983,0.95201,0.96915,0.89529,0.43857,0.38296,0.8847,0.000288062,0.000288062,0.000288062
71,363.955,0.44591,0.37177,0.93909,0.98518,0.93363,0.9669,0.8943,0.44825,0.40013,0.8894,0.000279063,0.000279063,0.000279063
72,369.05,0.45901,0.4028,0.96069,0.9728,0.95011,0.96852,0.89702,0.42923,0.38071,0.87778,0.000270064,0.000270064,0.000270064
73,374.177,0.47016,0.431,0.95772,0.97706,0.94342,0.96693,0.89869,0.42982,0.37898,0.87778,0.000261065,0.000261065,0.000261065
74,379.373,0.45325,0.40235,0.9472,0.9751,0.93756,0.96569,0.90342,0.43093,0.38667,0.87375,0.000252066,0.000252066,0.000252066
75,384.533,0.44465,0.37682,0.93941,0.98682,0.94526,0.9665,0.89666,0.44594,0.37863,0.87716,0.000243067,0.000243067,0.000243067
76,389.713,0.44893,0.38335,0.9432,0.97377,0.94321,0.96709,0.89228,0.45217,0.38177,0.88083,0.000234068,0.000234068,0.000234068
77,394.886,0.43282,0.38239,0.93259,0.97353,0.94097,0.96707,0.88393,0.45768,0.3905,0.88861,0.000225068,0.000225068,0.000225068
78,400.025,0.4396,0.36585,0.93989,0.97939,0.93923,0.95927,0.89505,0.42589,0.38038,0.87928,0.000216069,0.000216069,0.000216069
79,405.168,0.40558,0.34162,0.91546,0.9819,0.94581,0.96257,0.89788,0.43854,0.38502,0.88337,0.00020707,0.00020707,0.00020707
80,410.264,0.43353,0.38132,0.94608,0.97922,0.94104,0.9634,0.89804,0.43398,0.37199,0.87797,0.000198071,0.000198071,0.000198071
81,415.286,0.41695,0.34255,0.92673,0.99158,0.94253,0.96808,0.90315,0.43551,0.36401,0.87591,0.000189072,0.000189072,0.000189072
82,420.458,0.41024,0.36689,0.92121,0.98568,0.93951,0.96745,0.90498,0.43473,0.36957,0.87475,0.000180073,0.000180073,0.000180073
83,425.663,0.43103,0.38734,0.93979,0.98575,0.93591,0.9591,0.89425,0.44205,0.38709,0.88137,0.000171074,0.000171074,0.000171074
84,430.856,0.43232,0.3769,0.94599,0.98456,0.93333,0.96806,0.89075,0.4403,0.35746,0.88935,0.000162075,0.000162075,0.000162075
85,435.997,0.40744,0.35165,0.93468,0.98462,0.9342,0.96906,0.89774,0.42791,0.34838,0.88521,0.000153076,0.000153076,0.000153076
86,441.161,0.40801,0.33836,0.92994,0.98684,0.94241,0.96943,0.89506,0.42768,0.33832,0.8797,0.000144077,0.000144077,0.000144077
87,446.405,0.4006,0.32769,0.92373,0.9777,0.94609,0.96869,0.89958,0.42965,0.33559,0.88156,0.000135077,0.000135077,0.000135077
88,451.581,0.39588,0.33485,0.92435,0.98847,0.94156,0.97132,0.90174,0.43111,0.34407,0.88253,0.000126078,0.000126078,0.000126078
89,456.786,0.39014,0.32489,0.9229,0.98769,0.94358,0.97019,0.90153,0.42101,0.33557,0.87859,0.000117079,0.000117079,0.000117079
90,461.99,0.39574,0.34561,0.92647,0.97853,0.94559,0.96834,0.90426,0.42316,0.34189,0.87347,0.00010808,0.00010808,0.00010808
91,468.947,0.31197,0.29215,0.83971,0.98964,0.94153,0.96597,0.89877,0.44246,0.36928,0.89165,9.9081e-05,9.9081e-05,9.9081e-05
92,474.186,0.30137,0.28759,0.83044,0.97652,0.94134,0.96249,0.89938,0.42214,0.35026,0.88271,9.00819e-05,9.00819e-05,9.00819e-05
93,479.295,0.29622,0.26416,0.83231,0.97477,0.94156,0.96252,0.89551,0.42539,0.34487,0.88012,8.10828e-05,8.10828e-05,8.10828e-05
94,484.449,0.2976,0.25165,0.84288,0.97084,0.94481,0.96324,0.89703,0.42286,0.34258,0.87996,7.20837e-05,7.20837e-05,7.20837e-05
95,489.622,0.29634,0.25111,0.83691,0.97108,0.94481,0.96514,0.90232,0.42169,0.34542,0.87782,6.30846e-05,6.30846e-05,6.30846e-05
96,494.745,0.29218,0.2448,0.82973,0.97207,0.94481,0.95837,0.90024,0.41589,0.355,0.87449,5.40855e-05,5.40855e-05,5.40855e-05
97,499.886,0.29242,0.26316,0.83529,0.9756,0.94481,0.96273,0.89741,0.41366,0.35233,0.87256,4.50864e-05,4.50864e-05,4.50864e-05
98,505.052,0.28801,0.24453,0.82329,0.97773,0.94481,0.96381,0.90007,0.41561,0.3392,0.87196,3.60873e-05,3.60873e-05,3.60873e-05
99,510.151,0.28034,0.23978,0.82162,0.9704,0.94481,0.96421,0.90318,0.41163,0.33977,0.87037,2.70882e-05,2.70882e-05,2.70882e-05
100,515.337,0.28653,0.25623,0.82926,0.97648,0.94481,0.96376,0.9039,0.41176,0.34558,0.87111,1.80891e-05,1.80891e-05,1.80891e-05
