epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
14,73.1733,0.65891,0.9014,1.0515,0.8969,0.89724,0.94306,0.82076,0.61871,1.04389,0.97501,0.000792012,0.000792012,0.000792012
15,78.3777,0.66347,0.89302,1.05949,0.7676,0.83382,0.84831,0.71308,0.65809,1.32817,1.01772,0.000783013,0.000783013,0.000783013
16,83.6388,0.68333,0.88187,1.06119,0.77835,0.79397,0.85323,0.75884,0.60668,1.28813,0.97095,0.000774013,0.000774013,0.000774013
17,88.8792,0.67288,0.89366,1.06166,0.84696,0.89533,0.91613,0.81888,0.58189,1.06332,0.95895,0.000765014,0.000765014,0.000765014
18,94.0713,0.6716,0.83514,1.06337,0.90313,0.86385,0.94812,0.81745,0.63395,1.03165,0.99007,0.000756015,0.000756015,0.000756015
19,99.2808,0.65695,0.82595,1.04965,0.93469,0.93229,0.95761,0.85337,0.56461,0.81394,0.95478,0.000747016,0.000747016,0.000747016
20,104.413,0.65829,0.79324,1.03985,0.94521,0.92042,0.94899,0.83723,0.56931,0.79534,0.92801,0.000738017,0.000738017,0.000738017
21,109.465,0.65572,0.75411,1.04502,0.93905,0.94159,0.9716,0.87027,0.55975,0.7338,0.92749,0.000729018,0.000729018,0.000729018
22,114.65,0.64983,0.73368,1.04197,0.94621,0.92777,0.96171,0.86081,0.54476,0.74964,0.93103,0.000720019,0.000720019,0.000720019
23,119.75,0.64906,0.74802,1.04723,0.93044,0.93232,0.96774,0.85984,0.5603,0.69917,0.92996,0.00071102,0.00071102,0.00071102
24,124.812,0.59255,0.68294,1.00415,0.88236,0.87881,0.93651,0.8306,0.54787,0.8382,0.94076,0.000702021,0.000702021,0.000702021
25,129.892,0.58652,0.65512,1.01523,0.76118,0.83725,0.87182,0.76084,0.58111,1.15663,0.94809,0.000693022,0.000693022,0.000693022
26,135.011,0.60784,0.68515,1.02899,0.96395,0.94105,0.96376,0.85797,0.55376,0.67074,0.92956,0.000684022,0.000684022,0.000684022
27,140.109,0.61886,0.66038,1.0344,0.81527,0.79099,0.85478,0.74867,0.57843,1.12677,0.93211,0.000675023,0.000675023,0.000675023
28,145.328,0.60848,0.67521,1.0305,0.87408,0.89093,0.91408,0.82186,0.56133,0.83031,0.92913,0.000666024,0.000666024,0.000666024
29,150.472,0.5972,0.62331,1.00942,0.93189,0.92726,0.96357,0.87065,0.54657,0.68023,0.91526,0.000657025,0.000657025,0.000657025
30,155.623,0.58827,0.59793,0.99992,0.87708,0.868,0.9453,0.8532,0.52993,0.79252,0.90432,0.000648026,0.000648026,0.000648026
31,160.713,0.5922,0.62717,1.00573,0.93839,0.93171,0.96215,0.85868,0.56347,0.64245,0.93055,0.000639027,0.000639027,0.000639027
32,165.947,0.58346,0.59752,1.01928,0.93321,0.91758,0.955,0.85975,0.535,0.66558,0.9014,0.000630028,0.000630028,0.000630028
33,171.083,0.57782,0.59508,0.99646,0.96202,0.96149,0.97847,0.88708,0.52016,0.52888,0.88803,0.000621029,0.000621029,0.000621029
34,176.301,0.57413,0.58421,0.99385,0.93556,0.95904,0.97287,0.85667,0.56781,0.53363,0.92499,0.00061203,0.00061203,0.00061203
35,181.49,0.58331,0.57783,0.99712,0.96733,0.94563,0.97212,0.85988,0.54111,0.54037,0.92054,0.000603031,0.000603031,0.000603031
36,186.653,0.58058,0.60955,0.9998,0.93788,0.89892,0.95792,0.8728,0.50145,0.64713,0.90049,0.000594031,0.000594031,0.000594031
37,191.797,0.56609,0.57664,0.99624,0.95838,0.94568,0.97242,0.88999,0.49507,0.5145,0.88337,0.000585032,0.000585032,0.000585032
38,196.997,0.55422,0.55183,0.99362,0.92487,0.92411,0.96544,0.88251,0.48808,0.61062,0.88034,0.000576033,0.000576033,0.000576033
39,202.152,0.5487,0.5599,0.98621,0.96081,0.97004,0.97483,0.88851,0.49188,0.46306,0.8841,0.000567034,0.000567034,0.000567034
40,207.334,0.57696,0.53867,1.00778,0.95755,0.97153,0.97433,0.89761,0.48351,0.46313,0.874,0.000558035,0.000558035,0.000558035
41,212.492,0.56123,0.55543,1.00037,0.95368,0.94675,0.96665,0.87164,0.54225,0.53602,0.90341,0.000549036,0.000549036,0.000549036
42,217.616,0.55156,0.51996,0.99904,0.9547,0.94765,0.9775,0.88185,0.52711,0.50885,0.8974,0.000540037,0.000540037,0.000540037
43,222.716,0.54605,0.52018,0.9922,0.89467,0.95818,0.95128,0.86679,0.49559,0.55107,0.89649,0.000531038,0.000531038,0.000531038
44,227.874,0.52847,0.50043,0.98469,0.9296,0.96196,0.97646,0.88708,0.49677,0.46608,0.88816,0.000522039,0.000522039,0.000522039
45,232.948,0.54039,0.53299,0.98315,0.96745,0.94959,0.97043,0.89032,0.47326,0.44832,0.86807,0.00051304,0.00051304,0.00051304
46,238.085,0.52264,0.48975,0.98588,0.94371,0.95704,0.96855,0.87706,0.47984,0.45634,0.87686,0.00050404,0.00050404,0.00050404
47,243.19,0.52461,0.48918,0.98563,0.96657,0.95788,0.97631,0.88773,0.50747,0.46427,0.88818,0.000495041,0.000495041,0.000495041
48,248.288,0.52868,0.49641,0.98325,0.96177,0.94165,0.96606,0.89466,0.48645,0.46778,0.87622,0.000486042,0.000486042,0.000486042
49,253.411,0.52783,0.50729,0.97081,0.97055,0.91994,0.96867,0.89634,0.47798,0.47091,0.87482,0.000477043,0.000477043,0.000477043
50,258.579,0.51805,0.47826,0.97569,0.97214,0.96678,0.97768,0.89757,0.4724,0.40671,0.87514,0.000468044,0.000468044,0.000468044
51,263.686,0.50126,0.44143,0.96855,0.97743,0.96547,0.97838,0.89693,0.48428,0.41779,0.87754,0.000459045,0.000459045,0.000459045
52,268.819,0.51306,0.47619,0.96922,0.96533,0.96985,0.97968,0.90304,0.49563,0.41625,0.88318,0.000450046,0.000450046,0.000450046
53,273.94,0.52607,0.48507,0.98147,0.95962,0.96912,0.97852,0.90849,0.46533,0.41234,0.86602,0.000441047,0.000441047,0.000441047
54,279.056,0.50451,0.4844,0.96571,0.97127,0.96198,0.98139,0.90181,0.46579,0.40903,0.86354,0.000432048,0.000432048,0.000432048
55,284.125,0.50397,0.45241,0.96717,0.97834,0.97532,0.98299,0.90363,0.47737,0.3878,0.87447,0.000423049,0.000423049,0.000423049
56,289.266,0.50324,0.44265,0.96882,0.97997,0.96479,0.97727,0.9002,0.46658,0.39192,0.8734,0.000414049,0.000414049,0.000414049
57,294.448,0.49511,0.43306,0.96062,0.94744,0.9151,0.96982,0.87532,0.49074,0.49874,0.87542,0.00040505,0.00040505,0.00040505
58,299.566,0.47859,0.43044,0.95875,0.96083,0.97973,0.9813,0.89905,0.48053,0.3921,0.869,0.000396051,0.000396051,0.000396051
59,304.667,0.51127,0.45802,0.99434,0.97615,0.9793,0.98344,0.90161,0.46927,0.36918,0.86865,0.000387052,0.000387052,0.000387052
60,309.75,0.50391,0.44045,0.97046,0.96158,0.97369,0.97636,0.89603,0.46789,0.39089,0.86967,0.000378053,0.000378053,0.000378053
61,314.929,0.4839,0.41222,0.95336,0.94666,0.95422,0.97956,0.89945,0.47084,0.43526,0.86784,0.000369054,0.000369054,0.000369054
62,320.122,0.48381,0.4225,0.95293,0.98315,0.97759,0.97955,0.89591,0.49738,0.38767,0.87629,0.000360055,0.000360055,0.000360055
63,325.229,0.47744,0.41854,0.96169,0.97289,0.97285,0.97583,0.90325,0.47039,0.39524,0.86884,0.000351056,0.000351056,0.000351056
64,330.35,0.48037,0.43838,0.96972,0.93719,0.98161,0.97793,0.90999,0.45762,0.39437,0.85638,0.000342057,0.000342057,0.000342057
65,335.466,0.47982,0.4399,0.96114,0.97375,0.97721,0.98172,0.91021,0.45745,0.36315,0.8631,0.000333058,0.000333058,0.000333058
66,340.641,0.46759,0.4019,0.962,0.96556,0.98235,0.98027,0.91088,0.43908,0.35069,0.85502,0.000324058,0.000324058,0.000324058
67,345.806,0.47323,0.41247,0.96412,0.97602,0.97475,0.97872,0.90939,0.43751,0.35309,0.85758,0.000315059,0.000315059,0.000315059
68,351.033,0.46851,0.40612,0.95914,0.96761,0.97683,0.97932,0.91095,0.43832,0.36816,0.85944,0.00030606,0.00030606,0.00030606
69,356.23,0.4633,0.40125,0.95423,0.96778,0.96661,0.97897,0.90836,0.44887,0.37306,0.86186,0.000297061,0.000297061,0.000297061
70,361.336,0.4798,0.42877,0.9589,0.98441,0.96094,0.98152,0.91085,0.45191,0.35902,0.85653,0.000288062,0.000288062,0.000288062
71,366.397,0.45689,0.42246,0.94846,0.98252,0.96864,0.98399,0.91246,0.45676,0.35204,0.85866,0.000279063,0.000279063,0.000279063
72,371.562,0.45835,0.38343,0.94591,0.97268,0.97245,0.98193,0.90025,0.47182,0.35313,0.87293,0.000270064,0.000270064,0.000270064
73,376.715,0.46786,0.39508,0.95787,0.97982,0.95757,0.98201,0.90137,0.47009,0.36949,0.87697,0.000261065,0.000261065,0.000261065
74,381.835,0.44598,0.37008,0.94171,0.98739,0.97386,0.9781,0.90578,0.46438,0.34528,0.86601,0.000252066,0.000252066,0.000252066
75,386.983,0.43886,0.36168,0.93411,0.98221,0.98071,0.98081,0.9091,0.4556,0.34262,0.86135,0.000243067,0.000243067,0.000243067
76,392.112,0.45681,0.3806,0.94608,0.97597,0.98007,0.97882,0.90703,0.45418,0.35122,0.86793,0.000234068,0.000234068,0.000234068
77,397.206,0.43057,0.36936,0.94036,0.97717,0.97812,0.97946,0.91691,0.4376,0.33426,0.85703,0.000225068,0.000225068,0.000225068
78,402.356,0.42868,0.35339,0.94809,0.97789,0.97805,0.98073,0.91639,0.42615,0.32042,0.85073,0.000216069,0.000216069,0.000216069
79,407.512,0.42799,0.35494,0.94526,0.97407,0.97505,0.9792,0.91436,0.42503,0.32281,0.84717,0.00020707,0.00020707,0.00020707
80,412.715,0.45146,0.37229,0.95841,0.98376,0.97455,0.98108,0.91537,0.43647,0.32923,0.85317,0.000198071,0.000198071,0.000198071
81,417.866,0.42929,0.35948,0.94049,0.98479,0.97805,0.98049,0.91186,0.44009,0.32255,0.85532,0.000189072,0.000189072,0.000189072
82,423.021,0.42165,0.37356,0.94532,0.98331,0.97029,0.98323,0.91719,0.4349,0.32637,0.849,0.000180073,0.000180073,0.000180073
83,428.152,0.40804,0.35506,0.92753,0.9681,0.94534,0.98261,0.91531,0.43878,0.37048,0.8509,0.000171074,0.000171074,0.000171074
84,433.276,0.41758,0.3427,0.93444,0.96825,0.96999,0.98311,0.91203,0.44248,0.33618,0.85356,0.000162075,0.000162075,0.000162075
85,438.382,0.41649,0.3456,0.93664,0.97937,0.97693,0.98313,0.91702,0.43804,0.31821,0.84927,0.000153076,0.000153076,0.000153076
86,443.667,0.41307,0.34259,0.93253,0.98012,0.97937,0.98207,0.91728,0.43669,0.30935,0.84812,0.000144077,0.000144077,0.000144077
87,448.747,0.41062,0.32898,0.92716,0.98541,0.97558,0.98189,0.91423,0.44405,0.31417,0.84562,0.000135077,0.000135077,0.000135077
88,453.926,0.40331,0.3299,0.92909,0.98813,0.9728,0.98157,0.91976,0.43366,0.31239,0.84104,0.000126078,0.000126078,0.000126078
89,459.069,0.38866,0.32385,0.9185,0.97763,0.98122,0.98158,0.92235,0.43387,0.31429,0.84186,0.000117079,0.000117079,0.000117079
90,464.176,0.39819,0.35927,0.93088,0.96794,0.98411,0.98147,0.92137,0.43301,0.31793,0.84184,0.00010808,0.00010808,0.00010808
91,471.407,0.31427,0.30845,0.84385,0.97574,0.97167,0.98159,0.91811,0.44186,0.33426,0.84637,9.9081e-05,9.9081e-05,9.9081e-05
92,476.511,0.30491,0.27935,0.83155,0.96885,0.97321,0.98064,0.92136,0.44291,0.34234,0.84731,9.00819e-05,9.00819e-05,9.00819e-05
93,481.559,0.29995,0.28004,0.83511,0.97335,0.97292,0.98037,0.91818,0.44152,0.34036,0.84731,8.10828e-05,8.10828e-05,8.10828e-05
94,486.662,0.30152,0.27475,0.83063,0.97434,0.97406,0.98094,0.91863,0.42947,0.33798,0.84539,7.20837e-05,7.20837e-05,7.20837e-05
95,491.754,0.29787,0.25675,0.83772,0.97606,0.97342,0.98102,0.92077,0.4254,0.33466,0.84776,6.30846e-05,6.30846e-05,6.30846e-05
96,496.897,0.28629,0.25047,0.83366,0.97604,0.97233,0.98137,0.92465,0.42231,0.31915,0.84271,5.40855e-05,5.40855e-05,5.40855e-05
97,502.026,0.28677,0.24801,0.83439,0.9718,0.97769,0.98151,0.92168,0.42101,0.31925,0.84406,4.50864e-05,4.50864e-05,4.50864e-05
98,507.188,0.29044,0.25651,0.82355,0.97414,0.97783,0.9815,0.91735,0.42329,0.31728,0.84483,3.60873e-05,3.60873e-05,3.60873e-05
99,512.306,0.27964,0.25146,0.81705,0.97351,0.97782,0.98171,0.91978,0.42226,0.31883,0.84453,2.70882e-05,2.70882e-05,2.70882e-05
100,517.431,0.27805,0.24311,0.82791,0.9729,0.97788,0.98173,0.92138,0.4233,0.31199,0.84438,1.80891e-05,1.80891e-05,1.80891e-05
