epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
16,90.8566,0.6873,0.88224,1.06468,0.90427,0.87035,0.95287,0.8382,0.57935,0.94159,0.98858,0.000774013,0.000774013,0.000774013
17,96.5086,0.66479,0.89881,1.04603,0.90936,0.91335,0.94529,0.82925,0.56872,0.90547,0.97025,0.000765014,0.000765014,0.000765014
18,102.08,0.67142,0.91234,1.05745,0.92773,0.90522,0.95474,0.82495,0.62984,0.91661,0.99988,0.000756015,0.000756015,0.000756015
19,107.62,0.64798,0.80931,1.04183,0.86781,0.88857,0.93993,0.83107,0.55396,0.94174,0.95929,0.000747016,0.000747016,0.000747016
20,113.256,0.68892,0.82371,1.06466,0.90565,0.89186,0.9544,0.81369,0.62611,0.94478,0.99111,0.000738017,0.000738017,0.000738017
21,118.826,0.6447,0.82953,1.03368,0.9299,0.92506,0.96629,0.85649,0.54163,0.79495,0.94925,0.000729018,0.000729018,0.000729018
22,124.454,0.64479,0.76731,1.03912,0.90527,0.93649,0.96321,0.84968,0.5654,0.79325,0.96553,0.000720019,0.000720019,0.000720019
23,130.189,0.63336,0.75196,1.03571,0.77621,0.87699,0.918,0.81723,0.54791,1.01609,0.94891,0.00071102,0.00071102,0.00071102
24,135.716,0.63747,0.75528,1.03967,0.95935,0.94567,0.97278,0.85728,0.56016,0.74327,0.97678,0.000702021,0.000702021,0.000702021
25,141.235,0.60487,0.72455,1.02417,0.90241,0.87451,0.95453,0.85268,0.55038,0.86505,0.9566,0.000693022,0.000693022,0.000693022
26,146.81,0.62031,0.71326,1.03502,0.9333,0.92648,0.96687,0.86364,0.51917,0.67302,0.94514,0.000684022,0.000684022,0.000684022
27,152.455,0.60938,0.69794,1.01298,0.86664,0.89779,0.93991,0.82776,0.55748,0.81319,0.99273,0.000675023,0.000675023,0.000675023
28,158.112,0.59822,0.6535,1.01809,0.92357,0.95507,0.9605,0.86793,0.51661,0.65385,0.93894,0.000666024,0.000666024,0.000666024
29,163.744,0.6054,0.65397,1.01914,0.87472,0.94368,0.96846,0.86887,0.52968,0.69284,0.94433,0.000657025,0.000657025,0.000657025
30,169.405,0.59604,0.65476,1.01875,0.9517,0.88293,0.96966,0.86865,0.53016,0.66778,0.93107,0.000648026,0.000648026,0.000648026
31,174.945,0.61104,0.63225,1.0258,0.94512,0.93583,0.97195,0.86993,0.53374,0.62611,0.95783,0.000639027,0.000639027,0.000639027
32,180.504,0.60269,0.64087,1.02392,0.94485,0.94909,0.9765,0.89192,0.49398,0.55774,0.92991,0.000630028,0.000630028,0.000630028
33,186.289,0.61664,0.63927,1.0243,0.9275,0.89502,0.94784,0.86357,0.47964,0.67962,0.90465,0.000621029,0.000621029,0.000621029
34,191.769,0.57742,0.58073,0.99791,0.95594,0.9242,0.96769,0.88813,0.4914,0.58609,0.9185,0.00061203,0.00061203,0.00061203
35,197.338,0.5721,0.58077,0.99837,0.97135,0.9575,0.97724,0.89619,0.49779,0.52114,0.93518,0.000603031,0.000603031,0.000603031
36,202.965,0.56181,0.58928,0.99804,0.96502,0.93803,0.97502,0.89621,0.47026,0.53495,0.91613,0.000594031,0.000594031,0.000594031
37,208.492,0.55397,0.55836,0.98862,0.91773,0.92644,0.96889,0.8913,0.46628,0.56021,0.90879,0.000585032,0.000585032,0.000585032
38,214.006,0.55952,0.56262,0.99801,0.96046,0.93911,0.96899,0.89526,0.47534,0.52973,0.91022,0.000576033,0.000576033,0.000576033
39,219.615,0.54586,0.60781,0.9858,0.95617,0.96376,0.96584,0.88921,0.49074,0.52334,0.92292,0.000567034,0.000567034,0.000567034
40,225.187,0.55295,0.54661,0.98665,0.97489,0.94955,0.97559,0.8958,0.46174,0.48789,0.90983,0.000558035,0.000558035,0.000558035
41,230.729,0.55419,0.55584,1.00178,0.9497,0.95532,0.96455,0.87735,0.5171,0.51106,0.9443,0.000549036,0.000549036,0.000549036
42,236.213,0.57049,0.553,1.00742,0.95219,0.96535,0.97964,0.89714,0.48492,0.47358,0.91728,0.000540037,0.000540037,0.000540037
43,241.997,0.5359,0.52549,0.98579,0.96166,0.95754,0.97747,0.8944,0.49187,0.48924,0.92684,0.000531038,0.000531038,0.000531038
44,247.637,0.54891,0.54376,0.98538,0.97708,0.96046,0.97209,0.88582,0.47291,0.47562,0.90895,0.000522039,0.000522039,0.000522039
45,253.244,0.52864,0.5071,0.97194,0.97515,0.96571,0.98022,0.89899,0.47464,0.44021,0.91976,0.00051304,0.00051304,0.00051304
46,258.89,0.5469,0.54556,0.99327,0.95752,0.93255,0.97322,0.8868,0.49499,0.48814,0.91185,0.00050404,0.00050404,0.00050404
47,264.466,0.55036,0.51174,1.00178,0.9588,0.93167,0.9704,0.87484,0.49826,0.52359,0.91065,0.000495041,0.000495041,0.000495041
48,270.062,0.52986,0.51635,0.97323,0.94481,0.9549,0.97734,0.88134,0.49182,0.46429,0.92225,0.000486042,0.000486042,0.000486042
49,275.575,0.53043,0.4812,0.97189,0.98834,0.96222,0.98192,0.90863,0.45922,0.42033,0.88946,0.000477043,0.000477043,0.000477043
50,281.233,0.53125,0.49069,0.98384,0.97347,0.97445,0.98419,0.90893,0.4558,0.40171,0.91146,0.000468044,0.000468044,0.000468044
51,286.834,0.53431,0.4783,0.97582,0.98236,0.95641,0.98391,0.90073,0.45463,0.38872,0.89226,0.000459045,0.000459045,0.000459045
52,292.638,0.54467,0.47864,0.98988,0.9794,0.96566,0.98404,0.91314,0.44587,0.37029,0.89171,0.000450046,0.000450046,0.000450046
53,298.223,0.51366,0.45996,0.97032,0.98176,0.96583,0.98172,0.90628,0.447,0.39817,0.8881,0.000441047,0.000441047,0.000441047
54,303.83,0.53371,0.47451,0.97391,0.97975,0.96435,0.97963,0.91007,0.45105,0.40027,0.8992,0.000432048,0.000432048,0.000432048
55,309.336,0.52399,0.44966,0.97779,0.97234,0.97262,0.9795,0.91195,0.44166,0.40567,0.88495,0.000423049,0.000423049,0.000423049
56,314.914,0.50304,0.44312,0.96279,0.97754,0.97188,0.98102,0.90827,0.4582,0.38929,0.89734,0.000414049,0.000414049,0.000414049
57,320.44,0.48562,0.47086,0.9652,0.95498,0.97532,0.98102,0.90424,0.45257,0.38774,0.89947,0.00040505,0.00040505,0.00040505
58,325.908,0.48745,0.4518,0.96061,0.96402,0.95723,0.97735,0.90457,0.43713,0.40186,0.88397,0.000396051,0.000396051,0.000396051
59,331.411,0.50388,0.47807,0.98582,0.96918,0.96982,0.98479,0.9049,0.45607,0.3827,0.88639,0.000387052,0.000387052,0.000387052
60,336.984,0.48093,0.44068,0.96452,0.96865,0.96838,0.98349,0.89755,0.47033,0.39308,0.89408,0.000378053,0.000378053,0.000378053
61,342.757,0.49582,0.45537,0.96338,0.96088,0.97013,0.98282,0.91055,0.44183,0.38394,0.87916,0.000369054,0.000369054,0.000369054
62,348.281,0.46852,0.42702,0.95462,0.97676,0.96603,0.98314,0.90957,0.4377,0.37284,0.8724,0.000360055,0.000360055,0.000360055
63,353.861,0.48668,0.42865,0.96256,0.95543,0.97325,0.98794,0.91424,0.43722,0.3624,0.86643,0.000351056,0.000351056,0.000351056
64,359.475,0.48116,0.4323,0.96471,0.98531,0.96995,0.98693,0.92636,0.41434,0.33628,0.86165,0.000342057,0.000342057,0.000342057
65,365.094,0.47453,0.43473,0.95939,0.97998,0.97303,0.98694,0.91282,0.42913,0.34487,0.88988,0.000333058,0.000333058,0.000333058
66,370.726,0.44812,0.40517,0.95513,0.98031,0.96941,0.98704,0.91987,0.43424,0.36139,0.87506,0.000324058,0.000324058,0.000324058
67,376.119,0.45327,0.39266,0.94911,0.98655,0.98181,0.98839,0.91238,0.45164,0.33317,0.87254,0.000315059,0.000315059,0.000315059
68,381.489,0.48314,0.39817,0.96395,0.98859,0.97642,0.98863,0.91467,0.43951,0.32524,0.8758,0.00030606,0.00030606,0.00030606
69,386.822,0.47884,0.42074,0.95434,0.97774,0.96713,0.98529,0.91357,0.44254,0.34342,0.88646,0.000297061,0.000297061,0.000297061
70,392.384,0.47874,0.39342,0.95653,0.97326,0.97338,0.9865,0.92036,0.43769,0.33874,0.88035,0.000288062,0.000288062,0.000288062
71,398.16,0.47202,0.38857,0.94119,0.98622,0.97694,0.98668,0.9239,0.43237,0.33386,0.87408,0.000279063,0.000279063,0.000279063
72,403.662,0.46275,0.37756,0.95577,0.98425,0.97564,0.98412,0.91966,0.42755,0.3313,0.86961,0.000270064,0.000270064,0.000270064
73,409.231,0.46963,0.38943,0.95532,0.98297,0.97403,0.98604,0.92637,0.41459,0.3183,0.86159,0.000261065,0.000261065,0.000261065
74,414.827,0.46236,0.39428,0.95087,0.98758,0.97389,0.98921,0.92801,0.41929,0.30211,0.86166,0.000252066,0.000252066,0.000252066
75,420.384,0.45924,0.38254,0.94373,0.98243,0.97089,0.98607,0.92102,0.42899,0.32303,0.87115,0.000243067,0.000243067,0.000243067
76,425.94,0.45033,0.39472,0.95357,0.985,0.97403,0.98621,0.92178,0.43096,0.32803,0.87259,0.000234068,0.000234068,0.000234068
77,431.4,0.45251,0.39241,0.94075,0.98793,0.97403,0.98735,0.92295,0.41679,0.31874,0.8591,0.000225068,0.000225068,0.000225068
78,437.004,0.44338,0.37536,0.94085,0.97888,0.97825,0.98651,0.91572,0.43179,0.34228,0.86715,0.000216069,0.000216069,0.000216069
79,442.772,0.44241,0.36508,0.94961,0.9822,0.97763,0.98733,0.92178,0.43042,0.32445,0.8688,0.00020707,0.00020707,0.00020707
80,448.317,0.4478,0.37599,0.963,0.98594,0.97552,0.9874,0.92765,0.43969,0.30525,0.87492,0.000198071,0.000198071,0.000198071
81,453.818,0.42402,0.36767,0.93567,0.98055,0.98144,0.98786,0.9309,0.42414,0.29973,0.86973,0.000189072,0.000189072,0.000189072
82,459.342,0.41021,0.33917,0.93594,0.96427,0.97558,0.9884,0.92837,0.40919,0.32164,0.86388,0.000180073,0.000180073,0.000180073
83,464.838,0.43219,0.37547,0.93251,0.97867,0.97297,0.98871,0.93106,0.40887,0.31356,0.86267,0.000171074,0.000171074,0.000171074
84,470.396,0.43599,0.3471,0.93933,0.98529,0.98052,0.98811,0.92148,0.42679,0.29643,0.86385,0.000162075,0.000162075,0.000162075
85,475.93,0.42498,0.35423,0.9352,0.98499,0.981,0.98865,0.92657,0.41676,0.28872,0.86134,0.000153076,0.000153076,0.000153076
86,481.575,0.41996,0.33665,0.93269,0.98494,0.97762,0.98893,0.92767,0.4188,0.29242,0.86139,0.000144077,0.000144077,0.000144077
87,487.107,0.40806,0.33293,0.92393,0.98759,0.97761,0.98898,0.92372,0.42416,0.3012,0.86157,0.000135077,0.000135077,0.000135077
88,492.669,0.41273,0.36044,0.93124,0.98634,0.98114,0.98856,0.92577,0.41441,0.28607,0.85524,0.000126078,0.000126078,0.000126078
89,498.313,0.40266,0.34419,0.92605,0.99137,0.97931,0.98775,0.92953,0.41062,0.29246,0.85569,0.000117079,0.000117079,0.000117079
90,503.868,0.40279,0.33544,0.93017,0.98966,0.98195,0.98799,0.92925,0.40987,0.28458,0.85428,0.00010808,0.00010808,0.00010808
91,511.707,0.31824,0.30743,0.85937,0.97878,0.98137,0.98972,0.92996,0.4119,0.29997,0.85278,9.9081e-05,9.9081e-05,9.9081e-05
92,517.347,0.31817,0.29964,0.83945,0.98265,0.98527,0.99054,0.93633,0.39336,0.28803,0.84782,9.00819e-05,9.00819e-05,9.00819e-05
93,522.899,0.29945,0.27344,0.83755,0.98183,0.9863,0.99032,0.93753,0.39738,0.28284,0.84894,8.10828e-05,8.10828e-05,8.10828e-05
94,528.434,0.30872,0.28144,0.84331,0.98359,0.98701,0.9908,0.93348,0.39674,0.28145,0.85071,7.20837e-05,7.20837e-05,7.20837e-05
95,533.998,0.30286,0.25502,0.83583,0.98432,0.98469,0.99086,0.93569,0.3954,0.28236,0.84842,6.30846e-05,6.30846e-05,6.30846e-05
96,539.621,0.28981,0.2602,0.83327,0.98417,0.98306,0.99071,0.9384,0.39271,0.27841,0.84696,5.40855e-05,5.40855e-05,5.40855e-05
97,545.178,0.30743,0.2695,0.83952,0.98495,0.98137,0.99035,0.93777,0.38815,0.27289,0.84321,4.50864e-05,4.50864e-05,4.50864e-05
98,550.767,0.29278,0.25298,0.8268,0.98474,0.98042,0.99038,0.94154,0.38468,0.27535,0.84316,3.60873e-05,3.60873e-05,3.60873e-05
99,556.672,0.28763,0.24765,0.82272,0.98124,0.98112,0.98996,0.94019,0.38471,0.27463,0.84423,2.70882e-05,2.70882e-05,2.70882e-05
100,562.237,0.29028,0.24424,0.82246,0.98252,0.98048,0.98972,0.93854,0.38616,0.27173,0.84369,1.80891e-05,1.80891e-05,1.80891e-05
